distance to pad,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
469.5742752749558,[['RowPad' '3' 'C' 'B08-']],[['RowPad' '3' 'C' 'T08+']]
425.7933771208754,[['RowPad' '3' 'C' 'T08+']],[['RowPad' '3' 'C' 'T08-']]
58853.40686422189,[['RowPad' '3' 'C' 'T08-']],[['ColumnPad' '8' 'C' 'R03+']]
425.7926722995639,[['ColumnPad' '8' 'C' 'R03+']],[['ColumnPad' '8' 'C' 'R03-']]
469.57356703290196,[['ColumnPad' '8' 'C' 'R03-']],[['ColumnPad' '8' 'C' 'L03+']]
425.7926722995639,[['ColumnPad' '8' 'C' 'L03+']],[['ColumnPad' '8' 'C' 'L03-']]
58808.14257842558,[['ColumnPad' '8' 'C' 'L03-']],[['RowPad' '3' 'C' 'B08+']]
425.7933771208754,[['RowPad' '2' 'C' 'B06+']],[['RowPad' '2' 'C' 'B06-']]
469.5742752749558,[['RowPad' '2' 'C' 'B06-']],[['RowPad' '2' 'C' 'T06+']]
425.7933771208754,[['RowPad' '2' 'C' 'T06+']],[['RowPad' '2' 'C' 'T06-']]
72175.63476800501,[['RowPad' '2' 'C' 'T06-']],[['ColumnPad' '6' 'C' 'R02+']]
425.79302312391496,[['ColumnPad' '6' 'C' 'R02+']],[['ColumnPad' '6' 'C' 'R02-']]
469.57362694789737,[['ColumnPad' '6' 'C' 'R02-']],[['ColumnPad' '6' 'C' 'L02+']]
425.79267229956264,[['ColumnPad' '6' 'C' 'L02+']],[['ColumnPad' '6' 'C' 'L02-']]
72184.75382119448,[['ColumnPad' '6' 'C' 'L02-']],[['RowPad' '2' 'C' 'B06+']]
425.7933771208754,[['RowPad' '1' 'C' 'B04+']],[['RowPad' '1' 'C' 'B04-']]
469.5742752749558,[['RowPad' '1' 'C' 'B04-']],[['RowPad' '1' 'C' 'T04+']]
425.7933771208754,[['RowPad' '1' 'C' 'T04+']],[['RowPad' '1' 'C' 'T04-']]
85776.19408861136,[['RowPad' '1' 'C' 'T04-']],[['ColumnPad' '4' 'C' 'R01+']]
425.79267229956264,[['ColumnPad' '4' 'C' 'R01+']],[['ColumnPad' '4' 'C' 'R01-']]
469.5736269478972,[['ColumnPad' '4' 'C' 'R01-']],[['ColumnPad' '4' 'C' 'L01+']]
425.79267229956264,[['ColumnPad' '4' 'C' 'L01+']],[['ColumnPad' '4' 'C' 'L01-']]
85822.57353957827,[['ColumnPad' '4' 'C' 'L01-']],[['RowPad' '1' 'C' 'B04+']]
425.7933771208754,[['RowPad' '0' 'C' 'B02+']],[['RowPad' '0' 'C' 'B02-']]
469.5742752749558,[['RowPad' '0' 'C' 'B02-']],[['RowPad' '0' 'C' 'T02+']]
425.7933771208754,[['RowPad' '0' 'C' 'T02+']],[['RowPad' '0' 'C' 'T02-']]
99199.7526441291,[['RowPad' '0' 'C' 'T02-']],[['ColumnPad' '2' 'C' 'R00+']]
425.79267229956264,[['ColumnPad' '2' 'C' 'R00+']],[['ColumnPad' '2' 'C' 'R00-']]
469.57362694789725,[['ColumnPad' '2' 'C' 'R00-']],[['ColumnPad' '2' 'C' 'L00+']]
425.79267229956264,[['ColumnPad' '2' 'C' 'L00+']],[['ColumnPad' '2' 'C' 'L00-']]
99274.309336676,[['ColumnPad' '2' 'C' 'L00-']],[['RowPad' '0' 'C' 'B02+']]
425.79300109795344,[['RowPad' '2' 'A' 'B00+']],[['RowPad' '2' 'A' 'B00-']]
469.5744614605884,[['RowPad' '2' 'A' 'B00-']],[['RowPad' '2' 'A' 'T00+']]
425.79300109795463,[['RowPad' '2' 'A' 'T00+']],[['RowPad' '2' 'A' 'T00-']]
469.5735670329017,[['RowPad' '2' 'A' 'T00-']],[['RowPad' '2' 'A' 'X00+']]
425.7923655269099,[['RowPad' '2' 'A' 'X00+']],[['RowPad' '2' 'A' 'X00-']]
100242.79787129088,[['RowPad' '2' 'A' 'X00-']],[['ColumnPad' '0' 'A' 'R02+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'R02+']],[['ColumnPad' '0' 'A' 'R02-']]
469.5742752749558,[['ColumnPad' '0' 'A' 'R02-']],[['ColumnPad' '0' 'A' 'L02+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'L02+']],[['ColumnPad' '0' 'A' 'L02-']]
100154.67095238787,[['ColumnPad' '0' 'A' 'L02-']],[['RowPad' '2' 'A' 'B00+']]
425.7923655269099,[['RowPad' '4' 'A' 'B01+']],[['RowPad' '4' 'A' 'B01-']]
469.5736269478942,[['RowPad' '4' 'A' 'B01-']],[['RowPad' '4' 'A' 'T01+']]
425.79300109795344,[['RowPad' '4' 'A' 'T01+']],[['RowPad' '4' 'A' 'T01-']]
87009.69934603438,[['RowPad' '4' 'A' 'T01-']],[['ColumnPad' '1' 'A' 'R04+']]
425.7933771208754,[['ColumnPad' '1' 'A' 'R04+']],[['ColumnPad' '1' 'A' 'R04-']]
469.5742752749558,[['ColumnPad' '1' 'A' 'R04-']],[['ColumnPad' '1' 'A' 'L04+']]
425.7933771208754,[['ColumnPad' '1' 'A' 'L04+']],[['ColumnPad' '1' 'A' 'L04-']]
87190.20798316723,[['ColumnPad' '1' 'A' 'L04-']],[['RowPad' '4' 'A' 'B01+']]
425.79300109795344,[['RowPad' '6' 'A' 'B02+']],[['RowPad' '6' 'A' 'B02-']]
469.5736269478942,[['RowPad' '6' 'A' 'B02-']],[['RowPad' '6' 'A' 'T02+']]
425.7923655269099,[['RowPad' '6' 'A' 'T02+']],[['RowPad' '6' 'A' 'T02-']]
73877.48394478306,[['RowPad' '6' 'A' 'T02-']],[['ColumnPad' '2' 'A' 'R06+']]
425.7933771208754,[['ColumnPad' '2' 'A' 'R06+']],[['ColumnPad' '2' 'A' 'R06-']]
469.5742752749558,[['ColumnPad' '2' 'A' 'R06-']],[['ColumnPad' '2' 'A' 'L06+']]
425.7933771208754,[['ColumnPad' '2' 'A' 'L06+']],[['ColumnPad' '2' 'A' 'L06-']]
74098.00027423298,[['ColumnPad' '2' 'A' 'L06-']],[['RowPad' '6' 'A' 'B02+']]
425.79300109795577,[['RowPad' '8' 'A' 'B03+']],[['RowPad' '8' 'A' 'B03-']]
469.57446146058993,[['RowPad' '8' 'A' 'B03-']],[['RowPad' '8' 'A' 'T03+']]
425.7930010979511,[['RowPad' '8' 'A' 'T03+']],[['RowPad' '8' 'A' 'T03-']]
61072.93957160627,[['RowPad' '8' 'A' 'T03-']],[['ColumnPad' '3' 'A' 'R08+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'R08+']],[['ColumnPad' '3' 'A' 'R08-']]
469.5742752749558,[['ColumnPad' '3' 'A' 'R08-']],[['ColumnPad' '3' 'A' 'L08+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'L08+']],[['ColumnPad' '3' 'A' 'L08-']]
61349.17587200957,[['ColumnPad' '3' 'A' 'L08-']],[['RowPad' '8' 'A' 'B03+']]
425.79300109795577,[['RowPad' '10' 'A' 'B04+']],[['RowPad' '10' 'A' 'B04-']]
469.5736269478942,[['RowPad' '10' 'A' 'B04-']],[['RowPad' '10' 'A' 'T04+']]
425.7930010979511,[['RowPad' '10' 'A' 'T04+']],[['RowPad' '10' 'A' 'T04-']]
48854.39230001674,[['RowPad' '10' 'A' 'T04-']],[['ColumnPad' '4' 'A' 'R10+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'R10+']],[['ColumnPad' '4' 'A' 'R10-']]
469.5742752749558,[['ColumnPad' '4' 'A' 'R10-']],[['ColumnPad' '4' 'A' 'L10+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'L10+']],[['ColumnPad' '4' 'A' 'L10-']]
49211.3349093897,[['ColumnPad' '4' 'A' 'L10-']],[['RowPad' '10' 'A' 'B04+']]
425.7926722995571,[['RowPad' '1' 'B' 'B00+']],[['RowPad' '1' 'B' 'B00-']]
469.57356703289474,[['RowPad' '1' 'B' 'B00-']],[['RowPad' '1' 'B' 'T00+']]
425.7926722995571,[['RowPad' '1' 'B' 'T00+']],[['RowPad' '1' 'B' 'T00-']]
469.57446146058595,[['RowPad' '1' 'B' 'T00-']],[['RowPad' '1' 'B' 'X00+']]
425.79302312390814,[['RowPad' '1' 'B' 'X00+']],[['RowPad' '1' 'B' 'X00-']]
104534.87518360613,[['RowPad' '1' 'B' 'X00-']],[['ColumnPad' '0' 'B' 'R01+']]
425.79300109795014,[['ColumnPad' '0' 'B' 'R01+']],[['ColumnPad' '0' 'B' 'R01-']]
469.57362694789015,[['ColumnPad' '0' 'B' 'R01-']],[['ColumnPad' '0' 'B' 'L01+']]
425.7923655269043,[['ColumnPad' '0' 'B' 'L01+']],[['ColumnPad' '0' 'B' 'L01-']]
104422.14939491764,[['ColumnPad' '0' 'B' 'L01-']],[['RowPad' '1' 'B' 'B00+']]
425.7926722995571,[['RowPad' '0' 'B' 'B01+']],[['RowPad' '0' 'B' 'B01-']]
469.57356703289474,[['RowPad' '0' 'B' 'B01-']],[['RowPad' '0' 'B' 'T01+']]
425.7926722995571,[['RowPad' '0' 'B' 'T01+']],[['RowPad' '0' 'B' 'T01-']]
103890.21865018604,[['RowPad' '0' 'B' 'T01-']],[['ColumnPad' '1' 'B' 'R00+']]
425.79300109795014,[['ColumnPad' '1' 'B' 'R00+']],[['ColumnPad' '1' 'B' 'R00-']]
469.57362694789623,[['ColumnPad' '1' 'B' 'R00-']],[['ColumnPad' '1' 'B' 'L00+']]
425.79300109795014,[['ColumnPad' '1' 'B' 'L00+']],[['ColumnPad' '1' 'B' 'L00-']]
103984.60752055145,[['ColumnPad' '1' 'B' 'L00-']],[['RowPad' '0' 'B' 'B01+']]
425.7933771208754,[['RowPad' '4' 'C' 'B11+']],[['RowPad' '4' 'C' 'B11-']]
469.5742752749558,[['RowPad' '4' 'C' 'B11-']],[['RowPad' '4' 'C' 'T11+']]
425.7933771208754,[['RowPad' '4' 'C' 'T11+']],[['RowPad' '4' 'C' 'T11-']]
42564.48664603746,[['RowPad' '4' 'C' 'T11-']],[['ColumnPad' '11' 'C' 'R04+']]
425.7930231239124,[['ColumnPad' '11' 'C' 'R04+']],[['ColumnPad' '11' 'C' 'R04-']]
469.57362694789697,[['ColumnPad' '11' 'C' 'R04-']],[['ColumnPad' '11' 'C' 'L04+']]
425.79267229956133,[['ColumnPad' '11' 'C' 'L04+']],[['ColumnPad' '11' 'C' 'L04-']]
42366.775886266645,[['ColumnPad' '11' 'C' 'L04-']],[['RowPad' '4' 'C' 'B11+']]
425.7933771208754,[['RowPad' '3' 'C' 'B09+']],[['RowPad' '3' 'C' 'B09-']]
469.5742752749558,[['RowPad' '3' 'C' 'B09-']],[['RowPad' '3' 'C' 'T09+']]
425.7933771208754,[['RowPad' '3' 'C' 'T09+']],[['RowPad' '3' 'C' 'T09-']]
54845.95430583682,[['RowPad' '3' 'C' 'T09-']],[['ColumnPad' '9' 'C' 'R03+']]
425.7926722995639,[['ColumnPad' '9' 'C' 'R03+']],[['ColumnPad' '9' 'C' 'R03-']]
469.57362694789737,[['ColumnPad' '9' 'C' 'R03-']],[['ColumnPad' '9' 'C' 'L03+']]
425.79267229956133,[['ColumnPad' '9' 'C' 'L03+']],[['ColumnPad' '9' 'C' 'L03-']]
54753.348306482374,[['ColumnPad' '9' 'C' 'L03-']],[['RowPad' '3' 'C' 'B09+']]
425.7933771208754,[['RowPad' '2' 'C' 'B07+']],[['RowPad' '2' 'C' 'B07-']]
469.5742752749558,[['RowPad' '2' 'C' 'B07-']],[['RowPad' '2' 'C' 'T07+']]
425.7933771208754,[['RowPad' '2' 'C' 'T07+']],[['RowPad' '2' 'C' 'T07-']]
67875.29941982708,[['RowPad' '2' 'C' 'T07-']],[['ColumnPad' '7' 'C' 'R02+']]
425.79267229956133,[['ColumnPad' '7' 'C' 'R02+']],[['ColumnPad' '7' 'C' 'R02-']]
469.57362694789737,[['ColumnPad' '7' 'C' 'R02-']],[['ColumnPad' '7' 'C' 'L02+']]
425.79302312391496,[['ColumnPad' '7' 'C' 'L02+']],[['ColumnPad' '7' 'C' 'L02-']]
67849.45865955953,[['ColumnPad' '7' 'C' 'L02-']],[['RowPad' '2' 'C' 'B07+']]
425.7933771208754,[['RowPad' '1' 'C' 'B05+']],[['RowPad' '1' 'C' 'B05-']]
469.5742752749558,[['RowPad' '1' 'C' 'B05-']],[['RowPad' '1' 'C' 'T05+']]
425.7933771208754,[['RowPad' '1' 'C' 'T05+']],[['RowPad' '1' 'C' 'T05-']]
81293.71582706907,[['RowPad' '1' 'C' 'T05-']],[['ColumnPad' '5' 'C' 'R01+']]
425.79267229956264,[['ColumnPad' '5' 'C' 'R01+']],[['ColumnPad' '5' 'C' 'R01-']]
469.57362694789737,[['ColumnPad' '5' 'C' 'R01-']],[['ColumnPad' '5' 'C' 'L01+']]
425.79302312391496,[['ColumnPad' '5' 'C' 'L01+']],[['ColumnPad' '5' 'C' 'L01-']]
81312.99587458067,[['ColumnPad' '5' 'C' 'L01-']],[['RowPad' '1' 'C' 'B05+']]
425.7933771208754,[['RowPad' '0' 'C' 'B03+']],[['RowPad' '0' 'C' 'B03-']]
469.5742752749558,[['RowPad' '0' 'C' 'B03-']],[['RowPad' '0' 'C' 'T03+']]
425.7933771208754,[['RowPad' '0' 'C' 'T03+']],[['RowPad' '0' 'C' 'T03-']]
94590.21767815735,[['RowPad' '0' 'C' 'T03-']],[['ColumnPad' '3' 'C' 'R00+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'R00+']],[['ColumnPad' '3' 'C' 'R00-']]
469.57356703290156,[['ColumnPad' '3' 'C' 'R00-']],[['ColumnPad' '3' 'C' 'L00+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'L00+']],[['ColumnPad' '3' 'C' 'L00-']]
94642.9251259264,[['ColumnPad' '3' 'C' 'L00-']],[['RowPad' '0' 'C' 'B03+']]
425.79300109795344,[['RowPad' '3' 'A' 'B00+']],[['RowPad' '3' 'A' 'B00-']]
469.57362694789566,[['RowPad' '3' 'A' 'B00-']],[['RowPad' '3' 'A' 'T00+']]
425.79300109795344,[['RowPad' '3' 'A' 'T00+']],[['RowPad' '3' 'A' 'T00-']]
469.5736269478972,[['RowPad' '3' 'A' 'T00-']],[['RowPad' '3' 'A' 'X00+']]
425.79300109795344,[['RowPad' '3' 'A' 'X00+']],[['RowPad' '3' 'A' 'X00-']]
96036.79418950644,[['RowPad' '3' 'A' 'X00-']],[['ColumnPad' '0' 'A' 'R03+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'R03+']],[['ColumnPad' '0' 'A' 'R03-']]
469.5742752749558,[['ColumnPad' '0' 'A' 'R03-']],[['ColumnPad' '0' 'A' 'L03+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'L03+']],[['ColumnPad' '0' 'A' 'L03-']]
95975.5175892395,[['ColumnPad' '0' 'A' 'L03-']],[['RowPad' '3' 'A' 'B00+']]
425.79300109795577,[['RowPad' '5' 'A' 'B01+']],[['RowPad' '5' 'A' 'B01-']]
469.57446146058993,[['RowPad' '5' 'A' 'B01-']],[['RowPad' '5' 'A' 'T01+']]
425.79300109795344,[['RowPad' '5' 'A' 'T01+']],[['RowPad' '5' 'A' 'T01-']]
82951.62813701424,[['RowPad' '5' 'A' 'T01-']],[['ColumnPad' '1' 'A' 'R05+']]
425.7933771208754,[['ColumnPad' '1' 'A' 'R05+']],[['ColumnPad' '1' 'A' 'R05-']]
469.5742752749558,[['ColumnPad' '1' 'A' 'R05-']],[['ColumnPad' '1' 'A' 'L05+']]
425.7933771208754,[['ColumnPad' '1' 'A' 'L05+']],[['ColumnPad' '1' 'A' 'L05-']]
83159.01775672325,[['ColumnPad' '1' 'A' 'L05-']],[['RowPad' '5' 'A' 'B01+']]
425.7923655269099,[['RowPad' '7' 'A' 'B02+']],[['RowPad' '7' 'A' 'B02-']]
469.5736269478942,[['RowPad' '7' 'A' 'B02-']],[['RowPad' '7' 'A' 'T02+']]
425.79300109795577,[['RowPad' '7' 'A' 'T02+']],[['RowPad' '7' 'A' 'T02-']]
70020.83064084873,[['RowPad' '7' 'A' 'T02-']],[['ColumnPad' '2' 'A' 'R07+']]
425.7933771208754,[['ColumnPad' '2' 'A' 'R07+']],[['ColumnPad' '2' 'A' 'R07-']]
469.5742752749558,[['ColumnPad' '2' 'A' 'R07-']],[['ColumnPad' '2' 'A' 'L07+']]
425.7933771208754,[['ColumnPad' '2' 'A' 'L07+']],[['ColumnPad' '2' 'A' 'L07-']]
70274.83738113576,[['ColumnPad' '2' 'A' 'L07-']],[['RowPad' '7' 'A' 'B02+']]
425.7930010979511,[['RowPad' '9' 'A' 'B03+']],[['RowPad' '9' 'A' 'B03-']]
469.5736269478942,[['RowPad' '9' 'A' 'B03-']],[['RowPad' '9' 'A' 'T03+']]
425.7923655269099,[['RowPad' '9' 'A' 'T03+']],[['RowPad' '9' 'A' 'T03-']]
57529.88087714572,[['RowPad' '9' 'A' 'T03-']],[['ColumnPad' '3' 'A' 'R09+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'R09+']],[['ColumnPad' '3' 'A' 'R09-']]
469.5742752749558,[['ColumnPad' '3' 'A' 'R09-']],[['ColumnPad' '3' 'A' 'L09+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'L09+']],[['ColumnPad' '3' 'A' 'L09-']]
57849.02472658571,[['ColumnPad' '3' 'A' 'L09-']],[['RowPad' '9' 'A' 'B03+']]
425.7930010979511,[['RowPad' '11' 'A' 'B04+']],[['RowPad' '11' 'A' 'B04-']]
469.57446146058993,[['RowPad' '11' 'A' 'B04-']],[['RowPad' '11' 'A' 'T04+']]
425.79300109795577,[['RowPad' '11' 'A' 'T04+']],[['RowPad' '11' 'A' 'T04-']]
45839.76544441693,[['RowPad' '11' 'A' 'T04-']],[['ColumnPad' '4' 'A' 'R11+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'R11+']],[['ColumnPad' '4' 'A' 'R11-']]
469.5742752749558,[['ColumnPad' '4' 'A' 'R11-']],[['ColumnPad' '4' 'A' 'L11+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'L11+']],[['ColumnPad' '4' 'A' 'L11-']]
46252.49167025324,[['ColumnPad' '4' 'A' 'L11-']],[['RowPad' '11' 'A' 'B04+']]
425.7926722995571,[['RowPad' '2' 'B' 'B00+']],[['RowPad' '2' 'B' 'B00-']]
469.57362694789015,[['RowPad' '2' 'B' 'B00-']],[['RowPad' '2' 'B' 'T00+']]
425.7926722995571,[['RowPad' '2' 'B' 'T00+']],[['RowPad' '2' 'B' 'T00-']]
469.57362694789623,[['RowPad' '2' 'B' 'T00-']],[['RowPad' '2' 'B' 'X00+']]
425.7926722995571,[['RowPad' '2' 'B' 'X00+']],[['RowPad' '2' 'B' 'X00-']]
100242.79870446771,[['RowPad' '2' 'B' 'X00-']],[['ColumnPad' '0' 'B' 'R02+']]
425.79300109794553,[['ColumnPad' '0' 'B' 'R02+']],[['ColumnPad' '0' 'B' 'R02-']]
469.57362694789015,[['ColumnPad' '0' 'B' 'R02-']],[['ColumnPad' '0' 'B' 'L02+']]
425.7923655269043,[['ColumnPad' '0' 'B' 'L02+']],[['ColumnPad' '0' 'B' 'L02-']]
100154.67172534212,[['ColumnPad' '0' 'B' 'L02-']],[['RowPad' '2' 'B' 'B00+']]
425.79267229955457,[['RowPad' '1' 'B' 'B01+']],[['RowPad' '1' 'B' 'B01-']]
469.5735670328943,[['RowPad' '1' 'B' 'B01-']],[['RowPad' '1' 'B' 'T01+']]
425.7926722995571,[['RowPad' '1' 'B' 'T01+']],[['RowPad' '1' 'B' 'T01-']]
99800.03040368452,[['RowPad' '1' 'B' 'T01-']],[['ColumnPad' '1' 'B' 'R01+']]
425.79300109795014,[['ColumnPad' '1' 'B' 'R01+']],[['ColumnPad' '1' 'B' 'R01-']]
469.57362694789015,[['ColumnPad' '1' 'B' 'R01-']],[['ColumnPad' '1' 'B' 'L01+']]
425.7923655269043,[['ColumnPad' '1' 'B' 'L01+']],[['ColumnPad' '1' 'B' 'L01-']]
99912.3402531203,[['ColumnPad' '1' 'B' 'L01-']],[['RowPad' '1' 'B' 'B01+']]
425.79302312390814,[['RowPad' '0' 'B' 'B02+']],[['RowPad' '0' 'B' 'B02-']]
469.57362694789015,[['RowPad' '0' 'B' 'B02-']],[['RowPad' '0' 'B' 'T02+']]
425.7926722995571,[['RowPad' '0' 'B' 'T02+']],[['RowPad' '0' 'B' 'T02-']]
99199.7533032986,[['RowPad' '0' 'B' 'T02-']],[['ColumnPad' '2' 'B' 'R00+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'R00+']],[['ColumnPad' '2' 'B' 'R00-']]
469.57446146058595,[['ColumnPad' '2' 'B' 'R00-']],[['ColumnPad' '2' 'B' 'L00+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'L00+']],[['ColumnPad' '2' 'B' 'L00-']]
99274.31027090039,[['ColumnPad' '2' 'B' 'L00-']],[['RowPad' '0' 'B' 'B02+']]
425.7933771208754,[['RowPad' '3' 'C' 'B10+']],[['RowPad' '3' 'C' 'B10-']]
469.5742752749558,[['RowPad' '3' 'C' 'B10-']],[['RowPad' '3' 'C' 'T10+']]
425.7933771208754,[['RowPad' '3' 'C' 'T10+']],[['RowPad' '3' 'C' 'T10-']]
51105.17273987248,[['RowPad' '3' 'C' 'T10-']],[['ColumnPad' '10' 'C' 'R03+']]
425.79267229956133,[['ColumnPad' '10' 'C' 'R03+']],[['ColumnPad' '10' 'C' 'R03-']]
469.57362694789697,[['ColumnPad' '10' 'C' 'R03-']],[['ColumnPad' '10' 'C' 'L03+']]
425.79302312391496,[['ColumnPad' '10' 'C' 'L03+']],[['ColumnPad' '10' 'C' 'L03-']]
50958.46829913514,[['ColumnPad' '10' 'C' 'L03-']],[['RowPad' '3' 'C' 'B10+']]
425.7933771208754,[['RowPad' '2' 'C' 'B08+']],[['RowPad' '2' 'C' 'B08-']]
469.5742752749558,[['RowPad' '2' 'C' 'B08-']],[['RowPad' '2' 'C' 'T08+']]
425.7933771208754,[['RowPad' '2' 'C' 'T08+']],[['RowPad' '2' 'C' 'T08-']]
63750.25524250943,[['RowPad' '2' 'C' 'T08-']],[['ColumnPad' '8' 'C' 'R02+']]
425.7926722995639,[['ColumnPad' '8' 'C' 'R02+']],[['ColumnPad' '8' 'C' 'R02-']]
469.57356703290196,[['ColumnPad' '8' 'C' 'R02-']],[['ColumnPad' '8' 'C' 'L02+']]
425.7926722995639,[['ColumnPad' '8' 'C' 'L02+']],[['ColumnPad' '8' 'C' 'L02-']]
63684.88164525443,[['ColumnPad' '8' 'C' 'L02-']],[['RowPad' '2' 'C' 'B08+']]
425.7933771208754,[['RowPad' '1' 'C' 'B06+']],[['RowPad' '1' 'C' 'B06-']]
469.5742752749558,[['RowPad' '1' 'C' 'B06-']],[['RowPad' '1' 'C' 'T06+']]
425.7933771208754,[['RowPad' '1' 'C' 'T06+']],[['RowPad' '1' 'C' 'T06-']]
76935.59514441833,[['RowPad' '1' 'C' 'T06-']],[['ColumnPad' '6' 'C' 'R01+']]
425.79267229956264,[['ColumnPad' '6' 'C' 'R01+']],[['ColumnPad' '6' 'C' 'R01-']]
469.57356703290156,[['ColumnPad' '6' 'C' 'R01-']],[['ColumnPad' '6' 'C' 'L01+']]
425.79267229956133,[['ColumnPad' '6' 'C' 'L01+']],[['ColumnPad' '6' 'C' 'L01-']]
76924.62026538719,[['ColumnPad' '6' 'C' 'L01-']],[['RowPad' '1' 'C' 'B06+']]
425.7933771208754,[['RowPad' '0' 'C' 'B04+']],[['RowPad' '0' 'C' 'B04-']]
469.5742752749558,[['RowPad' '0' 'C' 'B04-']],[['RowPad' '0' 'C' 'T04+']]
425.7933771208754,[['RowPad' '0' 'C' 'T04+']],[['RowPad' '0' 'C' 'T04-']]
90074.03867238572,[['RowPad' '0' 'C' 'T04-']],[['ColumnPad' '4' 'C' 'R00+']]
425.79302312391496,[['ColumnPad' '4' 'C' 'R00+']],[['ColumnPad' '4' 'C' 'R00-']]
469.57362694789737,[['ColumnPad' '4' 'C' 'R00-']],[['ColumnPad' '4' 'C' 'L00+']]
425.79267229956264,[['ColumnPad' '4' 'C' 'L00+']],[['ColumnPad' '4' 'C' 'L00-']]
90102.62358203459,[['ColumnPad' '4' 'C' 'L00-']],[['RowPad' '0' 'C' 'B04+']]
425.7923655269099,[['RowPad' '4' 'A' 'B00+']],[['RowPad' '4' 'A' 'B00-']]
469.5736269478972,[['RowPad' '4' 'A' 'B00-']],[['RowPad' '4' 'A' 'T00+']]
425.79300109795577,[['RowPad' '4' 'A' 'T00+']],[['RowPad' '4' 'A' 'T00-']]
469.57362694789737,[['RowPad' '4' 'A' 'T00-']],[['RowPad' '4' 'A' 'X00+']]
425.79300109795344,[['RowPad' '4' 'A' 'X00+']],[['RowPad' '4' 'A' 'X00-']]
91928.6781347909,[['RowPad' '4' 'A' 'X00-']],[['ColumnPad' '0' 'A' 'R04+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'R04+']],[['ColumnPad' '0' 'A' 'R04-']]
469.5742752749558,[['ColumnPad' '0' 'A' 'R04-']],[['ColumnPad' '0' 'A' 'L04+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'L04+']],[['ColumnPad' '0' 'A' 'L04-']]
91896.73944388865,[['ColumnPad' '0' 'A' 'L04-']],[['RowPad' '4' 'A' 'B00+']]
425.79300109795344,[['RowPad' '6' 'A' 'B01+']],[['RowPad' '6' 'A' 'B01-']]
469.5736269478972,[['RowPad' '6' 'A' 'B01-']],[['RowPad' '6' 'A' 'T01+']]
425.79300109795344,[['RowPad' '6' 'A' 'T01+']],[['RowPad' '6' 'A' 'T01-']]
79022.94795895643,[['RowPad' '6' 'A' 'T01-']],[['ColumnPad' '1' 'A' 'R06+']]
425.7933771208754,[['ColumnPad' '1' 'A' 'R06+']],[['ColumnPad' '1' 'A' 'R06-']]
469.5742752749558,[['ColumnPad' '1' 'A' 'R06-']],[['ColumnPad' '1' 'A' 'L06+']]
425.7933771208754,[['ColumnPad' '1' 'A' 'L06+']],[['ColumnPad' '1' 'A' 'L06-']]
79259.57927586114,[['ColumnPad' '1' 'A' 'L06-']],[['RowPad' '6' 'A' 'B01+']]
425.7930010979511,[['RowPad' '8' 'A' 'B02+']],[['RowPad' '8' 'A' 'B02-']]
469.5744614605839,[['RowPad' '8' 'A' 'B02-']],[['RowPad' '8' 'A' 'T02+']]
425.7930010979511,[['RowPad' '8' 'A' 'T02+']],[['RowPad' '8' 'A' 'T02-']]
66342.4416471898,[['RowPad' '8' 'A' 'T02-']],[['ColumnPad' '2' 'A' 'R08+']]
425.7933771208754,[['ColumnPad' '2' 'A' 'R08+']],[['ColumnPad' '2' 'A' 'R08-']]
469.5742752749558,[['ColumnPad' '2' 'A' 'R08-']],[['ColumnPad' '2' 'A' 'L08+']]
425.7933771208754,[['ColumnPad' '2' 'A' 'L08+']],[['ColumnPad' '2' 'A' 'L08-']]
66633.02968380097,[['ColumnPad' '2' 'A' 'L08-']],[['RowPad' '8' 'A' 'B02+']]
425.79300109795577,[['RowPad' '10' 'A' 'B03+']],[['RowPad' '10' 'A' 'B03-']]
469.5736269478942,[['RowPad' '10' 'A' 'B03-']],[['RowPad' '10' 'A' 'T03+']]
425.7930010979511,[['RowPad' '10' 'A' 'T03+']],[['RowPad' '10' 'A' 'T03-']]
54247.94249664133,[['RowPad' '10' 'A' 'T03-']],[['ColumnPad' '3' 'A' 'R10+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'R10+']],[['ColumnPad' '3' 'A' 'R10-']]
469.5742752749558,[['ColumnPad' '3' 'A' 'R10-']],[['ColumnPad' '3' 'A' 'L10+']]
