pad distance,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,1,C,B04+,3770.022,-21009.739,25046.158,-57404.248,RowPad,1,C,B04-,3770.022,-21009.739,25116.158,-56984.248
469.574,RowPad,1,C,B04-,3770.022,-21009.739,25116.158,-56984.248,RowPad,1,C,T04+,3770.022,-21009.739,24906.158,-57404.248
425.793,RowPad,1,C,T04+,3770.022,-21009.739,24906.158,-57404.248,RowPad,1,C,T04-,3770.022,-21009.739,24976.158,-56984.248
85776.194,RowPad,1,C,T04-,3770.022,-21009.739,24976.158,-56984.248,ColumnPad,4,C,R01+,3770.022,-21009.739,-53446.616,-22236.241
425.793,ColumnPad,4,C,R01+,3770.022,-21009.739,-53446.616,-22236.241,ColumnPad,4,C,R01-,3770.022,-21009.739,-53047.886,-22086.863
469.574,ColumnPad,4,C,R01-,3770.022,-21009.739,-53047.886,-22086.863,ColumnPad,4,C,L01+,3770.022,-21009.739,-53516.616,-22114.998
425.793,ColumnPad,4,C,L01+,3770.022,-21009.739,-53516.616,-22114.998,ColumnPad,4,C,L01-,3770.022,-21009.739,-53117.886,-21965.62
85822.574,ColumnPad,4,C,L01-,3770.022,-21009.739,-53117.886,-21965.62,RowPad,1,C,B04+,3770.022,-21009.739,25046.158,-57404.248
425.793,RowPad,0,C,B02+,3770.022,-11829.869,30526.158,-57404.248,RowPad,0,C,B02-,3770.022,-11829.869,30596.158,-56984.248
469.574,RowPad,0,C,B02-,3770.022,-11829.869,30596.158,-56984.248,RowPad,0,C,T02+,3770.022,-11829.869,30386.158,-57404.248
425.793,RowPad,0,C,T02+,3770.022,-11829.869,30386.158,-57404.248,RowPad,0,C,T02-,3770.022,-11829.869,30456.158,-56984.248
99199.753,RowPad,0,C,T02-,3770.022,-11829.869,30456.158,-56984.248,ColumnPad,2,C,R00+,3770.022,-11829.869,-58606.616,-13298.859
425.793,ColumnPad,2,C,R00+,3770.022,-11829.869,-58606.616,-13298.859,ColumnPad,2,C,R00-,3770.022,-11829.869,-58207.886,-13149.481
469.574,ColumnPad,2,C,R00-,3770.022,-11829.869,-58207.886,-13149.481,ColumnPad,2,C,L00+,3770.022,-11829.869,-58676.616,-13177.616
425.793,ColumnPad,2,C,L00+,3770.022,-11829.869,-58676.616,-13177.616,ColumnPad,2,C,L00-,3770.022,-11829.869,-58277.886,-13028.238
99274.309,ColumnPad,2,C,L00-,3770.022,-11829.869,-58277.886,-13028.238,RowPad,0,C,B02+,3770.022,-11829.869,30526.158,-57404.248
425.793,RowPad,2,A,B00+,3770.022,11829.869,-60146.616,10631.501,RowPad,2,A,B00-,3770.022,11829.869,-59817.886,10360.879
469.574,RowPad,2,A,B00-,3770.022,11829.869,-59817.886,10360.879,RowPad,2,A,T00+,3770.022,11829.869,-60076.616,10752.745
425.793,RowPad,2,A,T00+,3770.022,11829.869,-60076.616,10752.745,RowPad,2,A,T00-,3770.022,11829.869,-59747.886,10482.123
469.574,RowPad,2,A,T00-,3770.022,11829.869,-59747.886,10482.123,RowPad,2,A,X00+,3770.022,11829.869,-60216.616,10510.257
425.792,RowPad,2,A,X00+,3770.022,11829.869,-60216.616,10510.257,RowPad,2,A,X00-,3770.022,11829.869,-59887.886,10239.636
100242.798,RowPad,2,A,X00-,3770.022,11829.869,-59887.886,10239.636,ColumnPad,0,A,R02+,3770.022,11829.869,28566.158,57404.248
425.793,ColumnPad,0,A,R02+,3770.022,11829.869,28566.158,57404.248,ColumnPad,0,A,R02-,3770.022,11829.869,28496.158,56984.248
469.574,ColumnPad,0,A,R02-,3770.022,11829.869,28496.158,56984.248,ColumnPad,0,A,L02+,3770.022,11829.869,28706.158,57404.248
425.793,ColumnPad,0,A,L02+,3770.022,11829.869,28706.158,57404.248,ColumnPad,0,A,L02-,3770.022,11829.869,28636.158,56984.248
100154.671,ColumnPad,0,A,L02-,3770.022,11829.869,28636.158,56984.248,RowPad,2,A,B00+,3770.022,11829.869,-60146.616,10631.501
425.792,RowPad,4,A,B01+,3770.022,21009.739,-54706.616,20053.857,RowPad,4,A,B01-,3770.022,21009.739,-54377.886,19783.236
469.574,RowPad,4,A,B01-,3770.022,21009.739,-54377.886,19783.236,RowPad,4,A,T01+,3770.022,21009.739,-54636.616,20175.101
425.793,RowPad,4,A,T01+,3770.022,21009.739,-54636.616,20175.101,RowPad,4,A,T01-,3770.022,21009.739,-54307.886,19904.479
87009.699,RowPad,4,A,T01-,3770.022,21009.739,-54307.886,19904.479,ColumnPad,1,A,R04+,3770.022,21009.739,24206.158,57404.248
425.793,ColumnPad,1,A,R04+,3770.022,21009.739,24206.158,57404.248,ColumnPad,1,A,R04-,3770.022,21009.739,24136.158,56984.248
469.574,ColumnPad,1,A,R04-,3770.022,21009.739,24136.158,56984.248,ColumnPad,1,A,L04+,3770.022,21009.739,24346.158,57404.248
425.793,ColumnPad,1,A,L04+,3770.022,21009.739,24346.158,57404.248,ColumnPad,1,A,L04-,3770.022,21009.739,24276.158,56984.248
87190.208,ColumnPad,1,A,L04-,3770.022,21009.739,24276.158,56984.248,RowPad,4,A,B01+,3770.022,21009.739,-54706.616,20053.857
425.793,RowPad,6,A,B02+,3770.022,30189.608,-49266.616,29476.214,RowPad,6,A,B02-,3770.022,30189.608,-48937.886,29205.592
469.574,RowPad,6,A,B02-,3770.022,30189.608,-48937.886,29205.592,RowPad,6,A,T02+,3770.022,30189.608,-49196.616,29597.457
425.792,RowPad,6,A,T02+,3770.022,30189.608,-49196.616,29597.457,RowPad,6,A,T02-,3770.022,30189.608,-48867.886,29326.836
73877.484,RowPad,6,A,T02-,3770.022,30189.608,-48867.886,29326.836,ColumnPad,2,A,R06+,3770.022,30189.608,19466.158,57404.248
425.793,ColumnPad,2,A,R06+,3770.022,30189.608,19466.158,57404.248,ColumnPad,2,A,R06-,3770.022,30189.608,19396.158,56984.248
469.574,ColumnPad,2,A,R06-,3770.022,30189.608,19396.158,56984.248,ColumnPad,2,A,L06+,3770.022,30189.608,19606.158,57404.248
425.793,ColumnPad,2,A,L06+,3770.022,30189.608,19606.158,57404.248,ColumnPad,2,A,L06-,3770.022,30189.608,19536.158,56984.248
74098.0,ColumnPad,2,A,L06-,3770.022,30189.608,19536.158,56984.248,RowPad,6,A,B02+,3770.022,30189.608,-49266.616,29476.214
425.793,RowPad,8,A,B03+,3770.022,39369.477,-43826.616,38898.57,RowPad,8,A,B03-,3770.022,39369.477,-43497.886,38627.948
469.574,RowPad,8,A,B03-,3770.022,39369.477,-43497.886,38627.948,RowPad,8,A,T03+,3770.022,39369.477,-43756.616,39019.814
425.793,RowPad,8,A,T03+,3770.022,39369.477,-43756.616,39019.814,RowPad,8,A,T03-,3770.022,39369.477,-43427.886,38749.192
61072.94,RowPad,8,A,T03-,3770.022,39369.477,-43427.886,38749.192,ColumnPad,3,A,R08+,3770.022,39369.477,14726.158,57404.248
425.793,ColumnPad,3,A,R08+,3770.022,39369.477,14726.158,57404.248,ColumnPad,3,A,R08-,3770.022,39369.477,14656.158,56984.248
469.574,ColumnPad,3,A,R08-,3770.022,39369.477,14656.158,56984.248,ColumnPad,3,A,L08+,3770.022,39369.477,14866.158,57404.248
425.793,ColumnPad,3,A,L08+,3770.022,39369.477,14866.158,57404.248,ColumnPad,3,A,L08-,3770.022,39369.477,14796.158,56984.248
61349.176,ColumnPad,3,A,L08-,3770.022,39369.477,14796.158,56984.248,RowPad,8,A,B03+,3770.022,39369.477,-43826.616,38898.57
425.793,RowPad,10,A,B04+,3770.022,48549.346,-38386.616,48320.927,RowPad,10,A,B04-,3770.022,48549.346,-38057.886,48050.305
469.574,RowPad,10,A,B04-,3770.022,48549.346,-38057.886,48050.305,RowPad,10,A,T04+,3770.022,48549.346,-38316.616,48442.17
425.793,RowPad,10,A,T04+,3770.022,48549.346,-38316.616,48442.17,RowPad,10,A,T04-,3770.022,48549.346,-37987.886,48171.548
48854.392,RowPad,10,A,T04-,3770.022,48549.346,-37987.886,48171.548,ColumnPad,4,A,R10+,3770.022,48549.346,9986.158,57404.248
425.793,ColumnPad,4,A,R10+,3770.022,48549.346,9986.158,57404.248,ColumnPad,4,A,R10-,3770.022,48549.346,9916.158,56984.248
469.574,ColumnPad,4,A,R10-,3770.022,48549.346,9916.158,56984.248,ColumnPad,4,A,L10+,3770.022,48549.346,10126.158,57404.248
425.793,ColumnPad,4,A,L10+,3770.022,48549.346,10126.158,57404.248,ColumnPad,4,A,L10-,3770.022,48549.346,10056.158,56984.248
49211.335,ColumnPad,4,A,L10-,3770.022,48549.346,10056.158,56984.248,RowPad,10,A,B04+,3770.022,48549.346,-38386.616,48320.927
425.793,RowPad,1,B,B00+,5709.956,-4589.935,36630.458,51362.682,RowPad,1,B,B00-,5709.956,-4589.935,36231.728,51213.304
469.574,RowPad,1,B,B00-,5709.956,-4589.935,36231.728,51213.304,RowPad,1,B,T00+,5709.956,-4589.935,36700.458,51241.438
425.793,RowPad,1,B,T00+,5709.956,-4589.935,36700.458,51241.438,RowPad,1,B,T00-,5709.956,-4589.935,36301.728,51092.06
469.574,RowPad,1,B,T00-,5709.956,-4589.935,36301.728,51092.06,RowPad,1,B,X00+,5709.956,-4589.935,36560.458,51483.926
425.793,RowPad,1,B,X00+,5709.956,-4589.935,36560.458,51483.926,RowPad,1,B,X00-,5709.956,-4589.935,36161.728,51334.547
104534.875,RowPad,1,B,X00-,5709.956,-4589.935,36161.728,51334.547,ColumnPad,0,B,R01+,5709.956,-4589.935,35570.458,-53198.656
425.793,ColumnPad,0,B,R01+,5709.956,-4589.935,35570.458,-53198.656,ColumnPad,0,B,R01-,5709.956,-4589.935,35241.728,-52928.034
469.574,ColumnPad,0,B,R01-,5709.956,-4589.935,35241.728,-52928.034,ColumnPad,0,B,L01+,5709.956,-4589.935,35500.458,-53319.899
425.792,ColumnPad,0,B,L01+,5709.956,-4589.935,35500.458,-53319.899,ColumnPad,0,B,L01-,5709.956,-4589.935,35171.728,-53049.278
104422.149,ColumnPad,0,B,L01-,5709.956,-4589.935,35171.728,-53049.278,RowPad,1,B,B00+,5709.956,-4589.935,36630.458,51362.682
425.793,RowPad,0,B,B01+,5709.956,4589.935,34310.458,55381.04,RowPad,0,B,B01-,5709.956,4589.935,33911.728,55231.662
469.574,RowPad,0,B,B01-,5709.956,4589.935,33911.728,55231.662,RowPad,0,B,T01+,5709.956,4589.935,34380.458,55259.796
425.793,RowPad,0,B,T01+,5709.956,4589.935,34380.458,55259.796,RowPad,0,B,T01-,5709.956,4589.935,33981.728,55110.418
103890.219,RowPad,0,B,T01-,5709.956,4589.935,33981.728,55110.418,ColumnPad,1,B,R00+,5709.956,4589.935,38170.458,-48695.324
425.793,ColumnPad,1,B,R00+,5709.956,4589.935,38170.458,-48695.324,ColumnPad,1,B,R00-,5709.956,4589.935,37841.728,-48424.702
469.574,ColumnPad,1,B,R00-,5709.956,4589.935,37841.728,-48424.702,ColumnPad,1,B,L00+,5709.956,4589.935,38100.458,-48816.567
425.793,ColumnPad,1,B,L00+,5709.956,4589.935,38100.458,-48816.567,ColumnPad,1,B,L00-,5709.956,4589.935,37771.728,-48545.945
103984.608,ColumnPad,1,B,L00-,5709.956,4589.935,37771.728,-48545.945,RowPad,0,B,B01+,5709.956,4589.935,34310.458,55381.04
425.793,RowPad,4,C,B11+,6420.022,-53139.281,7186.158,-57404.248,RowPad,4,C,B11-,6420.022,-53139.281,7256.158,-56984.248
469.574,RowPad,4,C,B11-,6420.022,-53139.281,7256.158,-56984.248,RowPad,4,C,T11+,6420.022,-53139.281,7046.158,-57404.248
425.793,RowPad,4,C,T11+,6420.022,-53139.281,7046.158,-57404.248,RowPad,4,C,T11-,6420.022,-53139.281,7116.158,-56984.248
42564.487,RowPad,4,C,T11-,6420.022,-53139.281,7116.158,-56984.248,ColumnPad,11,C,R04+,6420.022,-53139.281,-35316.616,-53638.323
425.793,ColumnPad,11,C,R04+,6420.022,-53139.281,-35316.616,-53638.323,ColumnPad,11,C,R04-,6420.022,-53139.281,-34917.886,-53488.944
469.574,ColumnPad,11,C,R04-,6420.022,-53139.281,-34917.886,-53488.944,ColumnPad,11,C,L04+,6420.022,-53139.281,-35386.616,-53517.079
425.793,ColumnPad,11,C,L04+,6420.022,-53139.281,-35386.616,-53517.079,ColumnPad,11,C,L04-,6420.022,-53139.281,-34987.886,-53367.701
42366.776,ColumnPad,11,C,L04-,6420.022,-53139.281,-34987.886,-53367.701,RowPad,4,C,B11+,6420.022,-53139.281,7186.158,-57404.248
425.793,RowPad,3,C,B09+,6420.022,-43959.412,13046.158,-57404.248,RowPad,3,C,B09-,6420.022,-43959.412,13116.158,-56984.248
469.574,RowPad,3,C,B09-,6420.022,-43959.412,13116.158,-56984.248,RowPad,3,C,T09+,6420.022,-43959.412,12906.158,-57404.248
425.793,RowPad,3,C,T09+,6420.022,-43959.412,12906.158,-57404.248,RowPad,3,C,T09-,6420.022,-43959.412,12976.158,-56984.248
54845.954,RowPad,3,C,T09-,6420.022,-43959.412,12976.158,-56984.248,ColumnPad,9,C,R03+,6420.022,-43959.412,-40476.616,-44700.94
425.793,ColumnPad,9,C,R03+,6420.022,-43959.412,-40476.616,-44700.94,ColumnPad,9,C,R03-,6420.022,-43959.412,-40077.886,-44551.562
469.574,ColumnPad,9,C,R03-,6420.022,-43959.412,-40077.886,-44551.562,ColumnPad,9,C,L03+,6420.022,-43959.412,-40546.616,-44579.697
425.793,ColumnPad,9,C,L03+,6420.022,-43959.412,-40546.616,-44579.697,ColumnPad,9,C,L03-,6420.022,-43959.412,-40147.886,-44430.319
54753.348,ColumnPad,9,C,L03-,6420.022,-43959.412,-40147.886,-44430.319,RowPad,3,C,B09+,6420.022,-43959.412,13046.158,-57404.248
425.793,RowPad,2,C,B07+,6420.022,-34779.542,18906.158,-57404.248,RowPad,2,C,B07-,6420.022,-34779.542,18976.158,-56984.248
469.574,RowPad,2,C,B07-,6420.022,-34779.542,18976.158,-56984.248,RowPad,2,C,T07+,6420.022,-34779.542,18766.158,-57404.248
425.793,RowPad,2,C,T07+,6420.022,-34779.542,18766.158,-57404.248,RowPad,2,C,T07-,6420.022,-34779.542,18836.158,-56984.248
67875.299,RowPad,2,C,T07-,6420.022,-34779.542,18836.158,-56984.248,ColumnPad,7,C,R02+,6420.022,-34779.542,-45636.616,-35763.558
425.793,ColumnPad,7,C,R02+,6420.022,-34779.542,-45636.616,-35763.558,ColumnPad,7,C,R02-,6420.022,-34779.542,-45237.886,-35614.18
469.574,ColumnPad,7,C,R02-,6420.022,-34779.542,-45237.886,-35614.18,ColumnPad,7,C,L02+,6420.022,-34779.542,-45706.616,-35642.315
425.793,ColumnPad,7,C,L02+,6420.022,-34779.542,-45706.616,-35642.315,ColumnPad,7,C,L02-,6420.022,-34779.542,-45307.886,-35492.936
67849.459,ColumnPad,7,C,L02-,6420.022,-34779.542,-45307.886,-35492.936,RowPad,2,C,B07+,6420.022,-34779.542,18906.158,-57404.248
425.793,RowPad,1,C,B05+,6420.022,-25599.673,24766.158,-57404.248,RowPad,1,C,B05-,6420.022,-25599.673,24836.158,-56984.248
469.574,RowPad,1,C,B05-,6420.022,-25599.673,24836.158,-56984.248,RowPad,1,C,T05+,6420.022,-25599.673,24626.158,-57404.248
425.793,RowPad,1,C,T05+,6420.022,-25599.673,24626.158,-57404.248,RowPad,1,C,T05-,6420.022,-25599.673,24696.158,-56984.248
81293.716,RowPad,1,C,T05-,6420.022,-25599.673,24696.158,-56984.248,ColumnPad,5,C,R01+,6420.022,-25599.673,-50796.616,-26826.176
425.793,ColumnPad,5,C,R01+,6420.022,-25599.673,-50796.616,-26826.176,ColumnPad,5,C,R01-,6420.022,-25599.673,-50397.886,-26676.798
469.574,ColumnPad,5,C,R01-,6420.022,-25599.673,-50397.886,-26676.798,ColumnPad,5,C,L01+,6420.022,-25599.673,-50866.616,-26704.933
425.793,ColumnPad,5,C,L01+,6420.022,-25599.673,-50866.616,-26704.933,ColumnPad,5,C,L01-,6420.022,-25599.673,-50467.886,-26555.554
81312.996,ColumnPad,5,C,L01-,6420.022,-25599.673,-50467.886,-26555.554,RowPad,1,C,B05+,6420.022,-25599.673,24766.158,-57404.248
425.793,RowPad,0,C,B03+,6420.022,-16419.804,30246.158,-57404.248,RowPad,0,C,B03-,6420.022,-16419.804,30316.158,-56984.248
469.574,RowPad,0,C,B03-,6420.022,-16419.804,30316.158,-56984.248,RowPad,0,C,T03+,6420.022,-16419.804,30106.158,-57404.248
425.793,RowPad,0,C,T03+,6420.022,-16419.804,30106.158,-57404.248,RowPad,0,C,T03-,6420.022,-16419.804,30176.158,-56984.248
94590.218,RowPad,0,C,T03-,6420.022,-16419.804,30176.158,-56984.248,ColumnPad,3,C,R00+,6420.022,-16419.804,-55956.616,-17888.794
425.793,ColumnPad,3,C,R00+,6420.022,-16419.804,-55956.616,-17888.794,ColumnPad,3,C,R00-,6420.022,-16419.804,-55557.886,-17739.416
469.574,ColumnPad,3,C,R00-,6420.022,-16419.804,-55557.886,-17739.416,ColumnPad,3,C,L00+,6420.022,-16419.804,-56026.616,-17767.55
425.793,ColumnPad,3,C,L00+,6420.022,-16419.804,-56026.616,-17767.55,ColumnPad,3,C,L00-,6420.022,-16419.804,-55627.886,-17618.172
94642.925,ColumnPad,3,C,L00-,6420.022,-16419.804,-55627.886,-17618.172,RowPad,0,C,B03+,6420.022,-16419.804,30246.158,-57404.248
425.793,RowPad,3,A,B00+,6420.022,16419.804,-57496.616,15221.436,RowPad,3,A,B00-,6420.022,16419.804,-57167.886,14950.814
469.574,RowPad,3,A,B00-,6420.022,16419.804,-57167.886,14950.814,RowPad,3,A,T00+,6420.022,16419.804,-57426.616,15342.679
425.793,RowPad,3,A,T00+,6420.022,16419.804,-57426.616,15342.679,RowPad,3,A,T00-,6420.022,16419.804,-57097.886,15072.057
469.574,RowPad,3,A,T00-,6420.022,16419.804,-57097.886,15072.057,RowPad,3,A,X00+,6420.022,16419.804,-57566.616,15100.192
425.793,RowPad,3,A,X00+,6420.022,16419.804,-57566.616,15100.192,RowPad,3,A,X00-,6420.022,16419.804,-57237.886,14829.57
96036.794,RowPad,3,A,X00-,6420.022,16419.804,-57237.886,14829.57,ColumnPad,0,A,R03+,6420.022,16419.804,28846.158,57404.248
425.793,ColumnPad,0,A,R03+,6420.022,16419.804,28846.158,57404.248,ColumnPad,0,A,R03-,6420.022,16419.804,28776.158,56984.248
469.574,ColumnPad,0,A,R03-,6420.022,16419.804,28776.158,56984.248,ColumnPad,0,A,L03+,6420.022,16419.804,28986.158,57404.248
425.793,ColumnPad,0,A,L03+,6420.022,16419.804,28986.158,57404.248,ColumnPad,0,A,L03-,6420.022,16419.804,28916.158,56984.248
95975.518,ColumnPad,0,A,L03-,6420.022,16419.804,28916.158,56984.248,RowPad,3,A,B00+,6420.022,16419.804,-57496.616,15221.436
425.793,RowPad,5,A,B01+,6420.022,25599.673,-52056.616,24643.792,RowPad,5,A,B01-,6420.022,25599.673,-51727.886,24373.17
469.574,RowPad,5,A,B01-,6420.022,25599.673,-51727.886,24373.17,RowPad,5,A,T01+,6420.022,25599.673,-51986.616,24765.036
425.793,RowPad,5,A,T01+,6420.022,25599.673,-51986.616,24765.036,RowPad,5,A,T01-,6420.022,25599.673,-51657.886,24494.414
82951.628,RowPad,5,A,T01-,6420.022,25599.673,-51657.886,24494.414,ColumnPad,1,A,R05+,6420.022,25599.673,24486.158,57404.248
425.793,ColumnPad,1,A,R05+,6420.022,25599.673,24486.158,57404.248,ColumnPad,1,A,R05-,6420.022,25599.673,24416.158,56984.248
469.574,ColumnPad,1,A,R05-,6420.022,25599.673,24416.158,56984.248,ColumnPad,1,A,L05+,6420.022,25599.673,24626.158,57404.248
425.793,ColumnPad,1,A,L05+,6420.022,25599.673,24626.158,57404.248,ColumnPad,1,A,L05-,6420.022,25599.673,24556.158,56984.248
83159.018,ColumnPad,1,A,L05-,6420.022,25599.673,24556.158,56984.248,RowPad,5,A,B01+,6420.022,25599.673,-52056.616,24643.792
425.792,RowPad,7,A,B02+,6420.022,34779.542,-46616.616,34066.148,RowPad,7,A,B02-,6420.022,34779.542,-46287.886,33795.527
469.574,RowPad,7,A,B02-,6420.022,34779.542,-46287.886,33795.527,RowPad,7,A,T02+,6420.022,34779.542,-46546.616,34187.392
425.793,RowPad,7,A,T02+,6420.022,34779.542,-46546.616,34187.392,RowPad,7,A,T02-,6420.022,34779.542,-46217.886,33916.77
70020.831,RowPad,7,A,T02-,6420.022,34779.542,-46217.886,33916.77,ColumnPad,2,A,R07+,6420.022,34779.542,19746.158,57404.248
425.793,ColumnPad,2,A,R07+,6420.022,34779.542,19746.158,57404.248,ColumnPad,2,A,R07-,6420.022,34779.542,19676.158,56984.248
469.574,ColumnPad,2,A,R07-,6420.022,34779.542,19676.158,56984.248,ColumnPad,2,A,L07+,6420.022,34779.542,19886.158,57404.248
425.793,ColumnPad,2,A,L07+,6420.022,34779.542,19886.158,57404.248,ColumnPad,2,A,L07-,6420.022,34779.542,19816.158,56984.248
70274.837,ColumnPad,2,A,L07-,6420.022,34779.542,19816.158,56984.248,RowPad,7,A,B02+,6420.022,34779.542,-46616.616,34066.148
425.793,RowPad,9,A,B03+,6420.022,43959.412,-41176.616,43488.505,RowPad,9,A,B03-,6420.022,43959.412,-40847.886,43217.883
469.574,RowPad,9,A,B03-,6420.022,43959.412,-40847.886,43217.883,RowPad,9,A,T03+,6420.022,43959.412,-41106.616,43609.748
425.792,RowPad,9,A,T03+,6420.022,43959.412,-41106.616,43609.748,RowPad,9,A,T03-,6420.022,43959.412,-40777.886,43339.127
57529.881,RowPad,9,A,T03-,6420.022,43959.412,-40777.886,43339.127,ColumnPad,3,A,R09+,6420.022,43959.412,15006.158,57404.248
425.793,ColumnPad,3,A,R09+,6420.022,43959.412,15006.158,57404.248,ColumnPad,3,A,R09-,6420.022,43959.412,14936.158,56984.248
469.574,ColumnPad,3,A,R09-,6420.022,43959.412,14936.158,56984.248,ColumnPad,3,A,L09+,6420.022,43959.412,15146.158,57404.248
425.793,ColumnPad,3,A,L09+,6420.022,43959.412,15146.158,57404.248,ColumnPad,3,A,L09-,6420.022,43959.412,15076.158,56984.248
57849.025,ColumnPad,3,A,L09-,6420.022,43959.412,15076.158,56984.248,RowPad,9,A,B03+,6420.022,43959.412,-41176.616,43488.505
425.793,RowPad,11,A,B04+,6420.022,53139.281,-35736.616,52910.861,RowPad,11,A,B04-,6420.022,53139.281,-35407.886,52640.239
469.574,RowPad,11,A,B04-,6420.022,53139.281,-35407.886,52640.239,RowPad,11,A,T04+,6420.022,53139.281,-35666.616,53032.105
425.793,RowPad,11,A,T04+,6420.022,53139.281,-35666.616,53032.105,RowPad,11,A,T04-,6420.022,53139.281,-35337.886,52761.483
45839.765,RowPad,11,A,T04-,6420.022,53139.281,-35337.886,52761.483,ColumnPad,4,A,R11+,6420.022,53139.281,10266.158,57404.248
425.793,ColumnPad,4,A,R11+,6420.022,53139.281,10266.158,57404.248,ColumnPad,4,A,R11-,6420.022,53139.281,10196.158,56984.248
469.574,ColumnPad,4,A,R11-,6420.022,53139.281,10196.158,56984.248,ColumnPad,4,A,L11+,6420.022,53139.281,10406.158,57404.248
425.793,ColumnPad,4,A,L11+,6420.022,53139.281,10406.158,57404.248,ColumnPad,4,A,L11-,6420.022,53139.281,10336.158,56984.248
46252.492,ColumnPad,4,A,L11-,6420.022,53139.281,10336.158,56984.248,RowPad,11,A,B04+,6420.022,53139.281,-35736.616,52910.861
425.793,RowPad,2,B,B00+,8359.956,-9179.869,39280.458,46772.747,RowPad,2,B,B00-,8359.956,-9179.869,38881.728,46623.369
469.574,RowPad,2,B,B00-,8359.956,-9179.869,38881.728,46623.369,RowPad,2,B,T00+,8359.956,-9179.869,39350.458,46651.504
425.793,RowPad,2,B,T00+,8359.956,-9179.869,39350.458,46651.504,RowPad,2,B,T00-,8359.956,-9179.869,38951.728,46502.126
469.574,RowPad,2,B,T00-,8359.956,-9179.869,38951.728,46502.126,RowPad,2,B,X00+,8359.956,-9179.869,39210.458,46893.991
425.793,RowPad,2,B,X00+,8359.956,-9179.869,39210.458,46893.991,RowPad,2,B,X00-,8359.956,-9179.869,38811.728,46744.613
100242.799,RowPad,2,B,X00-,8359.956,-9179.869,38811.728,46744.613,ColumnPad,0,B,R02+,8359.956,-9179.869,35430.458,-53441.143
425.793,ColumnPad,0,B,R02+,8359.956,-9179.869,35430.458,-53441.143,ColumnPad,0,B,R02-,8359.956,-9179.869,35101.728,-53170.521
469.574,ColumnPad,0,B,R02-,8359.956,-9179.869,35101.728,-53170.521,ColumnPad,0,B,L02+,8359.956,-9179.869,35360.458,-53562.386
425.792,ColumnPad,0,B,L02+,8359.956,-9179.869,35360.458,-53562.386,ColumnPad,0,B,L02-,8359.956,-9179.869,35031.728,-53291.765
100154.672,ColumnPad,0,B,L02-,8359.956,-9179.869,35031.728,-53291.765,RowPad,2,B,B00+,8359.956,-9179.869,39280.458,46772.747
425.793,RowPad,1,B,B01+,8359.956,0.0,36770.458,51120.195,RowPad,1,B,B01-,8359.956,0.0,36371.728,50970.817
469.574,RowPad,1,B,B01-,8359.956,0.0,36371.728,50970.817,RowPad,1,B,T01+,8359.956,0.0,36840.458,50998.951
425.793,RowPad,1,B,T01+,8359.956,0.0,36840.458,50998.951,RowPad,1,B,T01-,8359.956,0.0,36441.728,50849.573
99800.03,RowPad,1,B,T01-,8359.956,0.0,36441.728,50849.573,ColumnPad,1,B,R01+,8359.956,0.0,38030.458,-48937.811
425.793,ColumnPad,1,B,R01+,8359.956,0.0,38030.458,-48937.811,ColumnPad,1,B,R01-,8359.956,0.0,37701.728,-48667.189
469.574,ColumnPad,1,B,R01-,8359.956,0.0,37701.728,-48667.189,ColumnPad,1,B,L01+,8359.956,0.0,37960.458,-49059.054
425.792,ColumnPad,1,B,L01+,8359.956,0.0,37960.458,-49059.054,ColumnPad,1,B,L01-,8359.956,0.0,37631.728,-48788.433
99912.34,ColumnPad,1,B,L01-,8359.956,0.0,37631.728,-48788.433,RowPad,1,B,B01+,8359.956,0.0,36770.458,51120.195
425.793,RowPad,0,B,B02+,8359.956,9179.869,34450.458,55138.553,RowPad,0,B,B02-,8359.956,9179.869,34051.728,54989.174
469.574,RowPad,0,B,B02-,8359.956,9179.869,34051.728,54989.174,RowPad,0,B,T02+,8359.956,9179.869,34520.458,55017.309
425.793,RowPad,0,B,T02+,8359.956,9179.869,34520.458,55017.309,RowPad,0,B,T02-,8359.956,9179.869,34121.728,54867.931
99199.753,RowPad,0,B,T02-,8359.956,9179.869,34121.728,54867.931,ColumnPad,2,B,R00+,8359.956,9179.869,40820.458,-44105.389
425.793,ColumnPad,2,B,R00+,8359.956,9179.869,40820.458,-44105.389,ColumnPad,2,B,R00-,8359.956,9179.869,40491.728,-43834.767
469.574,ColumnPad,2,B,R00-,8359.956,9179.869,40491.728,-43834.767,ColumnPad,2,B,L00+,8359.956,9179.869,40750.458,-44226.633
425.793,ColumnPad,2,B,L00+,8359.956,9179.869,40750.458,-44226.633,ColumnPad,2,B,L00-,8359.956,9179.869,40421.728,-43956.011
