Pixel X center,Pixel Y center,Pad X center,Pad Y center
37509.956,32129.542,61600.458,-8113.373
37509.956,32129.542,61271.728,-7842.752
37509.956,32129.542,61530.458,-8234.617
37509.956,32129.542,61201.728,-7963.995
37509.956,41309.412,40820.458,44105.389
37509.956,41309.412,40421.728,43956.011
37509.956,41309.412,40890.458,43984.146
37509.956,41309.412,40491.728,43834.767
37509.956,41309.412,64390.458,-3280.952
37509.956,41309.412,64061.728,-3010.33
37509.956,41309.412,64320.458,-3402.195
37509.956,41309.412,63991.728,-3131.573
40159.956,-36719.477,63550.458,4735.874
40159.956,-36719.477,63151.728,4586.496
40159.956,-36719.477,63620.458,4614.631
40159.956,-36719.477,63221.728,4465.252
40159.956,-36719.477,41930.458,-42182.813
40159.956,-36719.477,41601.728,-41912.191
40159.956,-36719.477,41860.458,-42304.056
40159.956,-36719.477,41531.728,-42033.434
40159.956,-27539.608,61040.458,9083.322
40159.956,-27539.608,60641.728,8933.944
40159.956,-27539.608,61110.458,8962.078
40159.956,-27539.608,60711.728,8812.7
40159.956,-27539.608,44720.458,-37350.391
40159.956,-27539.608,44391.728,-37079.769
40159.956,-27539.608,44650.458,-37471.634
40159.956,-27539.608,44321.728,-37201.013
40159.956,-18359.739,58530.458,13430.769
40159.956,-18359.739,58131.728,13281.391
40159.956,-18359.739,58600.458,13309.526
40159.956,-18359.739,58201.728,13160.147
40159.956,-18359.739,47510.458,-32517.969
40159.956,-18359.739,47181.728,-32247.347
40159.956,-18359.739,47440.458,-32639.213
40159.956,-18359.739,47111.728,-32368.591
40159.956,-9179.869,56020.458,17778.217
40159.956,-9179.869,55621.728,17628.839
40159.956,-9179.869,56090.458,17656.973
40159.956,-9179.869,55691.728,17507.595
40159.956,-9179.869,50300.458,-27685.547
40159.956,-9179.869,49971.728,-27414.926
40159.956,-9179.869,50230.458,-27806.791
40159.956,-9179.869,49901.728,-27536.169
40159.956,0.0,53510.458,22125.664
40159.956,0.0,53111.728,21976.286
40159.956,0.0,53580.458,22004.421
40159.956,0.0,53181.728,21855.043
40159.956,0.0,53090.458,-22853.126
40159.956,0.0,52761.728,-22582.504
40159.956,0.0,53020.458,-22974.369
40159.956,0.0,52691.728,-22703.747
40159.956,9179.869,51000.458,26473.112
40159.956,9179.869,50601.728,26323.734
40159.956,9179.869,51070.458,26351.868
40159.956,9179.869,50671.728,26202.49
40159.956,9179.869,55880.458,-18020.704
40159.956,9179.869,55551.728,-17750.082
40159.956,9179.869,55810.458,-18141.947
40159.956,9179.869,55481.728,-17871.326
40159.956,18359.739,48490.458,30820.559
40159.956,18359.739,48091.728,30671.181
40159.956,18359.739,48560.458,30699.316
40159.956,18359.739,48161.728,30549.938
40159.956,18359.739,58670.458,-13188.282
40159.956,18359.739,58341.728,-12917.66
40159.956,18359.739,58600.458,-13309.526
40159.956,18359.739,58271.728,-13038.904
40159.956,27539.608,45980.458,35168.007
40159.956,27539.608,45581.728,35018.629
40159.956,27539.608,46050.458,35046.763
40159.956,27539.608,45651.728,34897.385
40159.956,27539.608,61460.458,-8355.86
40159.956,27539.608,61131.728,-8085.239
40159.956,27539.608,61390.458,-8477.104
40159.956,27539.608,61061.728,-8206.482
40159.956,36719.477,43470.458,39515.454
40159.956,36719.477,43071.728,39366.076
40159.956,36719.477,43540.458,39394.211
40159.956,36719.477,43141.728,39244.833
40159.956,36719.477,64250.458,-3523.439
40159.956,36719.477,63921.728,-3252.817
40159.956,36719.477,64180.458,-3644.682
40159.956,36719.477,63851.728,-3374.06
42809.956,-32129.542,63690.458,4493.387
42809.956,-32129.542,63291.728,4344.009
42809.956,-32129.542,63760.458,4372.144
42809.956,-32129.542,63361.728,4222.765
42809.956,-32129.542,44580.458,-37592.878
42809.956,-32129.542,44251.728,-37322.256
42809.956,-32129.542,44510.458,-37714.122
42809.956,-32129.542,44181.728,-37443.5
42809.956,-22949.673,61180.458,8840.835
42809.956,-22949.673,60781.728,8691.456
42809.956,-22949.673,61250.458,8719.591
42809.956,-22949.673,60851.728,8570.213
42809.956,-22949.673,47370.458,-32760.456
42809.956,-22949.673,47041.728,-32489.835
42809.956,-22949.673,47300.458,-32881.7
42809.956,-22949.673,46971.728,-32611.078
42809.956,-13769.804,58670.458,13188.282
42809.956,-13769.804,58271.728,13038.904
42809.956,-13769.804,58740.458,13067.039
42809.956,-13769.804,58341.728,12917.66
42809.956,-13769.804,50160.458,-27928.035
42809.956,-13769.804,49831.728,-27657.413
42809.956,-13769.804,50090.458,-28049.278
42809.956,-13769.804,49761.728,-27778.656
42809.956,-4589.935,56160.458,17535.73
42809.956,-4589.935,55761.728,17386.351
42809.956,-4589.935,56230.458,17414.486
42809.956,-4589.935,55831.728,17265.108
42809.956,-4589.935,52950.458,-23095.613
42809.956,-4589.935,52621.728,-22824.991
42809.956,-4589.935,52880.458,-23216.856
42809.956,-4589.935,52551.728,-22946.235
42809.956,4589.935,53650.458,21883.177
42809.956,4589.935,53251.728,21733.799
42809.956,4589.935,53720.458,21761.934
42809.956,4589.935,53321.728,21612.555
42809.956,4589.935,55740.458,-18263.191
42809.956,4589.935,55411.728,-17992.569
42809.956,4589.935,55670.458,-18384.435
42809.956,4589.935,55341.728,-18113.813
42809.956,13769.804,51140.458,26230.625
42809.956,13769.804,50741.728,26081.247
42809.956,13769.804,51210.458,26109.381
42809.956,13769.804,50811.728,25960.003
42809.956,13769.804,58530.458,-13430.769
42809.956,13769.804,58201.728,-13160.147
42809.956,13769.804,58460.458,-13552.013
42809.956,13769.804,58131.728,-13281.391
42809.956,22949.673,48630.458,30578.072
42809.956,22949.673,48231.728,30428.694
42809.956,22949.673,48700.458,30456.829
42809.956,22949.673,48301.728,30307.45
42809.956,22949.673,61320.458,-8598.348
42809.956,22949.673,60991.728,-8327.726
42809.956,22949.673,61250.458,-8719.591
42809.956,22949.673,60921.728,-8448.969
42809.956,32129.542,46120.458,34925.52
42809.956,32129.542,45721.728,34776.142
42809.956,32129.542,46190.458,34804.276
42809.956,32129.542,45791.728,34654.898
42809.956,32129.542,64110.458,-3765.926
42809.956,32129.542,63781.728,-3495.304
42809.956,32129.542,64040.458,-3887.169
42809.956,32129.542,63711.728,-3616.548
45459.956,-27539.608,63830.458,4250.9
45459.956,-27539.608,63431.728,4101.522
45459.956,-27539.608,63900.458,4129.656
45459.956,-27539.608,63501.728,3980.278
45459.956,-27539.608,47230.458,-33002.943
45459.956,-27539.608,46901.728,-32732.322
45459.956,-27539.608,47160.458,-33124.187
45459.956,-27539.608,46831.728,-32853.565
45459.956,-18359.739,61320.458,8598.348
45459.956,-18359.739,60921.728,8448.969
45459.956,-18359.739,61390.458,8477.104
45459.956,-18359.739,60991.728,8327.726
45459.956,-18359.739,50020.458,-28170.522
45459.956,-18359.739,49691.728,-27899.9
45459.956,-18359.739,49950.458,-28291.765
45459.956,-18359.739,49621.728,-28021.143
45459.956,-9179.869,58810.458,12945.795
45459.956,-9179.869,58411.728,12796.417
45459.956,-9179.869,58880.458,12824.551
45459.956,-9179.869,58481.728,12675.173
45459.956,-9179.869,52810.458,-23338.1
45459.956,-9179.869,52481.728,-23067.478
45459.956,-9179.869,52740.458,-23459.343
45459.956,-9179.869,52411.728,-23188.722
45459.956,0.0,56300.458,17293.243
45459.956,0.0,55901.728,17143.864
45459.956,0.0,56370.458,17171.999
45459.956,0.0,55971.728,17022.621
45459.956,0.0,55600.458,-18505.678
45459.956,0.0,55271.728,-18235.056
45459.956,0.0,55530.458,-18626.922
45459.956,0.0,55201.728,-18356.3
45459.956,9179.869,53790.458,21640.69
45459.956,9179.869,53391.728,21491.312
45459.956,9179.869,53860.458,21519.447
45459.956,9179.869,53461.728,21370.068
45459.956,9179.869,58390.458,-13673.256
45459.956,9179.869,58061.728,-13402.635
45459.956,9179.869,58320.458,-13794.5
45459.956,9179.869,57991.728,-13523.878
45459.956,18359.739,51280.458,25988.138
45459.956,18359.739,50881.728,25838.759
45459.956,18359.739,51350.458,25866.894
45459.956,18359.739,50951.728,25717.516
45459.956,18359.739,61180.458,-8840.835
45459.956,18359.739,60851.728,-8570.213
45459.956,18359.739,61110.458,-8962.078
45459.956,18359.739,60781.728,-8691.456
45459.956,27539.608,48770.458,30335.585
45459.956,27539.608,48371.728,30186.207
45459.956,27539.608,48840.458,30214.342
45459.956,27539.608,48441.728,30064.963
45459.956,27539.608,63970.458,-4008.413
45459.956,27539.608,63641.728,-3737.791
45459.956,27539.608,63900.458,-4129.656
45459.956,27539.608,63571.728,-3859.035
48109.956,-22949.673,63970.458,4008.413
48109.956,-22949.673,63571.728,3859.035
48109.956,-22949.673,64040.458,3887.169
48109.956,-22949.673,63641.728,3737.791
48109.956,-22949.673,49880.458,-28413.009
48109.956,-22949.673,49551.728,-28142.387
48109.956,-22949.673,49810.458,-28534.252
48109.956,-22949.673,49481.728,-28263.631
48109.956,-13769.804,61460.458,8355.86
48109.956,-13769.804,61061.728,8206.482
48109.956,-13769.804,61530.458,8234.617
48109.956,-13769.804,61131.728,8085.239
48109.956,-13769.804,52670.458,-23580.587
48109.956,-13769.804,52341.728,-23309.965
48109.956,-13769.804,52600.458,-23701.831
48109.956,-13769.804,52271.728,-23431.209
48109.956,-4589.935,58950.458,12703.308
48109.956,-4589.935,58551.728,12553.93
48109.956,-4589.935,59020.458,12582.064
48109.956,-4589.935,58621.728,12432.686
48109.956,-4589.935,55460.458,-18748.165
48109.956,-4589.935,55131.728,-18477.543
48109.956,-4589.935,55390.458,-18869.409
48109.956,-4589.935,55061.728,-18598.787
48109.956,4589.935,56440.458,17050.755
48109.956,4589.935,56041.728,16901.377
48109.956,4589.935,56510.458,16929.512
48109.956,4589.935,56111.728,16780.134
48109.956,4589.935,58250.458,-13915.743
48109.956,4589.935,57921.728,-13645.122
48109.956,4589.935,58180.458,-14036.987
48109.956,4589.935,57851.728,-13766.365
48109.956,13769.804,53930.458,21398.203
48109.956,13769.804,53531.728,21248.825
48109.956,13769.804,54000.458,21276.959
48109.956,13769.804,53601.728,21127.581
48109.956,13769.804,61040.458,-9083.322
48109.956,13769.804,60711.728,-8812.7
48109.956,13769.804,60970.458,-9204.565
48109.956,13769.804,60641.728,-8933.944
48109.956,22949.673,51420.458,25745.651
48109.956,22949.673,51021.728,25596.272
48109.956,22949.673,51490.458,25624.407
48109.956,22949.673,51091.728,25475.029
48109.956,22949.673,63830.458,-4250.9
48109.956,22949.673,63501.728,-3980.278
48109.956,22949.673,63760.458,-4372.144
48109.956,22949.673,63431.728,-4101.522
50759.956,-18359.739,64110.458,3765.926
50759.956,-18359.739,63711.728,3616.548
50759.956,-18359.739,64180.458,3644.682
50759.956,-18359.739,63781.728,3495.304
50759.956,-18359.739,52530.458,-23823.074
50759.956,-18359.739,52201.728,-23552.452
50759.956,-18359.739,52460.458,-23944.318
50759.956,-18359.739,52131.728,-23673.696
50759.956,-9179.869,61600.458,8113.373
50759.956,-9179.869,61201.728,7963.995
50759.956,-9179.869,61670.458,7992.13
50759.956,-9179.869,61271.728,7842.752
50759.956,-9179.869,55320.458,-18990.652
50759.956,-9179.869,54991.728,-18720.031
50759.956,-9179.869,55250.458,-19111.896
50759.956,-9179.869,54921.728,-18841.274
50759.956,0.0,59090.458,12460.821
50759.956,0.0,58691.728,12311.443
50759.956,0.0,59160.458,12339.577
50759.956,0.0,58761.728,12190.199
50759.956,0.0,58110.458,-14158.231
50759.956,0.0,57781.728,-13887.609
50759.956,0.0,58040.458,-14279.474
50759.956,0.0,57711.728,-14008.852
50759.956,9179.869,56580.458,16808.268
50759.956,9179.869,56181.728,16658.89
50759.956,9179.869,56650.458,16687.025
50759.956,9179.869,56251.728,16537.647
50759.956,9179.869,60900.458,-9325.809
50759.956,9179.869,60571.728,-9055.187
50759.956,9179.869,60830.458,-9447.052
50759.956,9179.869,60501.728,-9176.431
50759.956,18359.739,54070.458,21155.716
50759.956,18359.739,53671.728,21006.338
50759.956,18359.739,54140.458,21034.472
50759.956,18359.739,53741.728,20885.094
50759.956,18359.739,63690.458,-4493.387
50759.956,18359.739,63361.728,-4222.765
50759.956,18359.739,63620.458,-4614.631
50759.956,18359.739,63291.728,-4344.009
53409.956,-13769.804,64250.458,3523.439
53409.956,-13769.804,63851.728,3374.06
53409.956,-13769.804,64320.458,3402.195
53409.956,-13769.804,63921.728,3252.817
53409.956,-13769.804,55180.458,-19233.139
53409.956,-13769.804,54851.728,-18962.518
53409.956,-13769.804,55110.458,-19354.383
53409.956,-13769.804,54781.728,-19083.761
53409.956,-4589.935,61740.458,7870.886
53409.956,-4589.935,61341.728,7721.508
53409.956,-4589.935,61810.458,7749.643
53409.956,-4589.935,61411.728,7600.264
53409.956,-4589.935,57970.458,-14400.718
53409.956,-4589.935,57641.728,-14130.096
53409.956,-4589.935,57900.458,-14521.961
53409.956,-4589.935,57571.728,-14251.339
53409.956,4589.935,59230.458,12218.334
53409.956,4589.935,58831.728,12068.955
53409.956,4589.935,59300.458,12097.09
53409.956,4589.935,58901.728,11947.712
53409.956,4589.935,60760.458,-9568.296
53409.956,4589.935,60431.728,-9297.674
53409.956,4589.935,60690.458,-9689.54
53409.956,4589.935,60361.728,-9418.918
53409.956,13769.804,56720.458,16565.781
53409.956,13769.804,56321.728,16416.403
53409.956,13769.804,56790.458,16444.538
53409.956,13769.804,56391.728,16295.159
53409.956,13769.804,63550.458,-4735.874
53409.956,13769.804,63221.728,-4465.252
53409.956,13769.804,63480.458,-4857.118
53409.956,13769.804,63151.728,-4586.496
56059.956,-9179.869,64390.458,3280.952
56059.956,-9179.869,63991.728,3131.573
56059.956,-9179.869,64460.458,3159.708
56059.956,-9179.869,64061.728,3010.33
56059.956,-9179.869,57830.458,-14643.205
56059.956,-9179.869,57501.728,-14372.583
56059.956,-9179.869,57760.458,-14764.448
56059.956,-9179.869,57431.728,-14493.827
56059.956,0.0,61880.458,7628.399
56059.956,0.0,61481.728,7479.021
56059.956,0.0,61950.458,7507.156
56059.956,0.0,61551.728,7357.777
56059.956,0.0,60620.458,-9810.783
56059.956,0.0,60291.728,-9540.161
56059.956,0.0,60550.458,-9932.027
56059.956,0.0,60221.728,-9661.405
56059.956,9179.869,59370.458,11975.847
56059.956,9179.869,58971.728,11826.468
56059.956,9179.869,59440.458,11854.603
56059.956,9179.869,59041.728,11705.225
56059.956,9179.869,63410.458,-4978.361
56059.956,9179.869,63081.728,-4707.74
56059.956,9179.869,63340.458,-5099.605
56059.956,9179.869,63011.728,-4828.983
58709.956,-4589.935,64530.458,3038.464
58709.956,-4589.935,64131.728,2889.086
58709.956,-4589.935,64600.458,2917.221
58709.956,-4589.935,64201.728,2767.843
58709.956,-4589.935,60480.458,-10053.27
58709.956,-4589.935,60151.728,-9782.648
58709.956,-4589.935,60410.458,-10174.514
58709.956,-4589.935,60081.728,-9903.892
58709.956,4589.935,62020.458,7385.912
58709.956,4589.935,61621.728,7236.534
58709.956,4589.935,62090.458,7264.668
58709.956,4589.935,61691.728,7115.29
58709.956,4589.935,63270.458,-5220.848
58709.956,4589.935,62941.728,-4950.227
58709.956,4589.935,63200.458,-5342.092
58709.956,4589.935,62871.728,-5071.47
61359.956,0.0,64670.458,2795.977
61359.956,0.0,64271.728,2646.599
61359.956,0.0,64740.458,2674.734
61359.956,0.0,64341.728,2525.356
61359.956,0.0,63130.458,-5463.336
61359.956,0.0,62801.728,-5192.714
61359.956,0.0,63060.458,-5584.579
61359.956,0.0,62731.728,-5313.957
