Grouptype,GroupIndex,Group Section,Pad Label,Pixel X center,Pixel Y center,Pad X center,Pad Y center
RowPad,7,A,T10-,-35979.978,34779.542,-45097.886,35856.667
RowPad,7,A,B11-,-41279.978,34779.542,-45027.886,35977.911
RowPad,7,A,T11-,-41279.978,34779.542,-44957.886,36099.154
RowPad,8,A,X00+,19670.022,39369.477,-44316.616,38049.865
RowPad,8,A,B00+,19670.022,39369.477,-44246.616,38171.109
RowPad,8,A,T00+,19670.022,39369.477,-44176.616,38292.352
RowPad,8,A,B01+,14370.022,39369.477,-44106.616,38413.596
RowPad,8,A,T01+,14370.022,39369.477,-44036.616,38534.84
RowPad,8,A,X00-,19670.022,39369.477,-43987.886,37779.244
RowPad,8,A,B02+,9070.022,39369.477,-43966.616,38656.083
RowPad,8,A,B00-,19670.022,39369.477,-43917.886,37900.487
RowPad,8,A,T02+,9070.022,39369.477,-43896.616,38777.327
RowPad,8,A,T00-,19670.022,39369.477,-43847.886,38021.731
RowPad,8,A,B03+,3770.022,39369.477,-43826.616,38898.57
RowPad,8,A,B01-,14370.022,39369.477,-43777.886,38142.974
RowPad,8,A,T03+,3770.022,39369.477,-43756.616,39019.814
RowPad,8,A,T01-,14370.022,39369.477,-43707.886,38264.218
RowPad,8,A,B04+,-1529.978,39369.477,-43686.616,39141.057
RowPad,8,A,B02-,9070.022,39369.477,-43637.886,38385.461
RowPad,8,A,T04+,-1529.978,39369.477,-43616.616,39262.301
RowPad,8,A,T02-,9070.022,39369.477,-43567.886,38506.705
RowPad,8,A,B05+,-6829.978,39369.477,-43546.616,39383.544
RowPad,8,A,B03-,3770.022,39369.477,-43497.886,38627.948
RowPad,8,A,T05+,-6829.978,39369.477,-43476.616,39504.788
RowPad,8,A,T03-,3770.022,39369.477,-43427.886,38749.192
RowPad,8,A,B06+,-12129.978,39369.477,-43406.616,39626.032
RowPad,8,A,B04-,-1529.978,39369.477,-43357.886,38870.436
RowPad,8,A,T06+,-12129.978,39369.477,-43336.616,39747.275
RowPad,8,A,T04-,-1529.978,39369.477,-43287.886,38991.679
RowPad,8,A,B07+,-17429.978,39369.477,-43266.616,39868.519
RowPad,8,A,B05-,-6829.978,39369.477,-43217.886,39112.923
RowPad,8,A,T07+,-17429.978,39369.477,-43196.616,39989.762
RowPad,8,A,T05-,-6829.978,39369.477,-43147.886,39234.166
RowPad,8,A,B08+,-22729.978,39369.477,-43126.616,40111.006
RowPad,8,A,B06-,-12129.978,39369.477,-43077.886,39355.41
RowPad,8,A,T08+,-22729.978,39369.477,-43056.616,40232.249
RowPad,8,A,T06-,-12129.978,39369.477,-43007.886,39476.653
RowPad,8,A,B09+,-28029.978,39369.477,-42986.616,40353.493
RowPad,8,A,B07-,-17429.978,39369.477,-42937.886,39597.897
RowPad,8,A,T09+,-28029.978,39369.477,-42916.616,40474.736
RowPad,8,A,T07-,-17429.978,39369.477,-42867.886,39719.14
RowPad,8,A,B10+,-33329.978,39369.477,-42846.616,40595.98
RowPad,8,A,B08-,-22729.978,39369.477,-42797.886,39840.384
RowPad,8,A,T10+,-33329.978,39369.477,-42776.616,40717.224
RowPad,8,A,T08-,-22729.978,39369.477,-42727.886,39961.628
RowPad,8,A,B11+,-38629.978,39369.477,-42706.616,40838.467
RowPad,8,A,B09-,-28029.978,39369.477,-42657.886,40082.871
RowPad,8,A,T11+,-38629.978,39369.477,-42636.616,40959.711
RowPad,8,A,T09-,-28029.978,39369.477,-42587.886,40204.115
RowPad,8,A,B10-,-33329.978,39369.477,-42517.886,40325.358
RowPad,8,A,T10-,-33329.978,39369.477,-42447.886,40446.602
RowPad,8,A,B11-,-38629.978,39369.477,-42377.886,40567.845
RowPad,8,A,T11-,-38629.978,39369.477,-42307.886,40689.089
RowPad,9,A,X00+,22320.022,43959.412,-41666.616,42639.8
RowPad,9,A,B00+,22320.022,43959.412,-41596.616,42761.044
RowPad,9,A,T00+,22320.022,43959.412,-41526.616,42882.287
RowPad,9,A,B01+,17020.022,43959.412,-41456.616,43003.531
RowPad,9,A,T01+,17020.022,43959.412,-41386.616,43124.774
RowPad,9,A,X00-,22320.022,43959.412,-41337.886,42369.178
RowPad,9,A,B02+,11720.022,43959.412,-41316.616,43246.018
RowPad,9,A,B00-,22320.022,43959.412,-41267.886,42490.422
RowPad,9,A,T02+,11720.022,43959.412,-41246.616,43367.261
RowPad,9,A,T00-,22320.022,43959.412,-41197.886,42611.665
RowPad,9,A,B03+,6420.022,43959.412,-41176.616,43488.505
RowPad,9,A,B01-,17020.022,43959.412,-41127.886,42732.909
RowPad,9,A,T03+,6420.022,43959.412,-41106.616,43609.748
RowPad,9,A,T01-,17020.022,43959.412,-41057.886,42854.152
RowPad,9,A,B04+,1120.022,43959.412,-41036.616,43730.992
RowPad,9,A,B02-,11720.022,43959.412,-40987.886,42975.396
RowPad,9,A,T04+,1120.022,43959.412,-40966.616,43852.236
RowPad,9,A,T02-,11720.022,43959.412,-40917.886,43096.64
RowPad,9,A,B05+,-4179.978,43959.412,-40896.616,43973.479
RowPad,9,A,B03-,6420.022,43959.412,-40847.886,43217.883
RowPad,9,A,T05+,-4179.978,43959.412,-40826.616,44094.723
RowPad,9,A,T03-,6420.022,43959.412,-40777.886,43339.127
RowPad,9,A,B06+,-9479.978,43959.412,-40756.616,44215.966
RowPad,9,A,B04-,1120.022,43959.412,-40707.886,43460.37
RowPad,9,A,T06+,-9479.978,43959.412,-40686.616,44337.21
RowPad,9,A,T04-,1120.022,43959.412,-40637.886,43581.614
RowPad,9,A,B07+,-14779.978,43959.412,-40616.616,44458.453
RowPad,9,A,B05-,-4179.978,43959.412,-40567.886,43702.857
RowPad,9,A,T07+,-14779.978,43959.412,-40546.616,44579.697
RowPad,9,A,T05-,-4179.978,43959.412,-40497.886,43824.101
RowPad,9,A,B08+,-20079.978,43959.412,-40476.616,44700.94
RowPad,9,A,B06-,-9479.978,43959.412,-40427.886,43945.344
RowPad,9,A,T08+,-20079.978,43959.412,-40406.616,44822.184
RowPad,9,A,T06-,-9479.978,43959.412,-40357.886,44066.588
RowPad,9,A,B09+,-25379.978,43959.412,-40336.616,44943.428
RowPad,9,A,B07-,-14779.978,43959.412,-40287.886,44187.832
RowPad,9,A,T09+,-25379.978,43959.412,-40266.616,45064.671
RowPad,9,A,T07-,-14779.978,43959.412,-40217.886,44309.075
RowPad,9,A,B10+,-30679.978,43959.412,-40196.616,45185.915
RowPad,9,A,B08-,-20079.978,43959.412,-40147.886,44430.319
RowPad,9,A,T10+,-30679.978,43959.412,-40126.616,45307.158
RowPad,9,A,T08-,-20079.978,43959.412,-40077.886,44551.562
RowPad,9,A,B11+,-35979.978,43959.412,-40056.616,45428.402
RowPad,9,A,B09-,-25379.978,43959.412,-40007.886,44672.806
RowPad,9,A,T11+,-35979.978,43959.412,-39986.616,45549.645
RowPad,9,A,T09-,-25379.978,43959.412,-39937.886,44794.049
RowPad,9,A,B10-,-30679.978,43959.412,-39867.886,44915.293
RowPad,9,A,T10-,-30679.978,43959.412,-39797.886,45036.536
RowPad,9,A,B11-,-35979.978,43959.412,-39727.886,45157.78
RowPad,9,A,T11-,-35979.978,43959.412,-39657.886,45279.024
RowPad,10,A,X00+,24970.022,48549.346,-39016.616,47229.735
RowPad,10,A,B00+,24970.022,48549.346,-38946.616,47350.978
RowPad,10,A,T00+,24970.022,48549.346,-38876.616,47472.222
RowPad,10,A,B01+,19670.022,48549.346,-38806.616,47593.465
RowPad,10,A,T01+,19670.022,48549.346,-38736.616,47714.709
RowPad,10,A,X00-,24970.022,48549.346,-38687.886,46959.113
RowPad,10,A,B02+,14370.022,48549.346,-38666.616,47835.952
RowPad,10,A,B00-,24970.022,48549.346,-38617.886,47080.356
RowPad,10,A,T02+,14370.022,48549.346,-38596.616,47957.196
RowPad,10,A,T00-,24970.022,48549.346,-38547.886,47201.6
RowPad,10,A,B03+,9070.022,48549.346,-38526.616,48078.44
RowPad,10,A,B01-,19670.022,48549.346,-38477.886,47322.844
RowPad,10,A,T03+,9070.022,48549.346,-38456.616,48199.683
RowPad,10,A,T01-,19670.022,48549.346,-38407.886,47444.087
RowPad,10,A,B04+,3770.022,48549.346,-38386.616,48320.927
RowPad,10,A,B02-,14370.022,48549.346,-38337.886,47565.331
RowPad,10,A,T04+,3770.022,48549.346,-38316.616,48442.17
RowPad,10,A,T02-,14370.022,48549.346,-38267.886,47686.574
RowPad,10,A,B05+,-1529.978,48549.346,-38246.616,48563.414
RowPad,10,A,B03-,9070.022,48549.346,-38197.886,47807.818
RowPad,10,A,T05+,-1529.978,48549.346,-38176.616,48684.657
RowPad,10,A,T03-,9070.022,48549.346,-38127.886,47929.061
RowPad,10,A,B06+,-6829.978,48549.346,-38106.616,48805.901
RowPad,10,A,B04-,3770.022,48549.346,-38057.886,48050.305
RowPad,10,A,T06+,-6829.978,48549.346,-38036.616,48927.144
RowPad,10,A,T04-,3770.022,48549.346,-37987.886,48171.548
RowPad,10,A,B07+,-12129.978,48549.346,-37966.616,49048.388
RowPad,10,A,B05-,-1529.978,48549.346,-37917.886,48292.792
RowPad,10,A,T07+,-12129.978,48549.346,-37896.616,49169.632
RowPad,10,A,T05-,-1529.978,48549.346,-37847.886,48414.036
RowPad,10,A,B08+,-17429.978,48549.346,-37826.616,49290.875
RowPad,10,A,B06-,-6829.978,48549.346,-37777.886,48535.279
RowPad,10,A,T08+,-17429.978,48549.346,-37756.616,49412.119
RowPad,10,A,T06-,-6829.978,48549.346,-37707.886,48656.523
RowPad,10,A,B09+,-22729.978,48549.346,-37686.616,49533.362
RowPad,10,A,B07-,-12129.978,48549.346,-37637.886,48777.766
RowPad,10,A,T09+,-22729.978,48549.346,-37616.616,49654.606
RowPad,10,A,T07-,-12129.978,48549.346,-37567.886,48899.01
RowPad,10,A,B10+,-28029.978,48549.346,-37546.616,49775.849
RowPad,10,A,B08-,-17429.978,48549.346,-37497.886,49020.253
RowPad,10,A,T10+,-28029.978,48549.346,-37476.616,49897.093
RowPad,10,A,T08-,-17429.978,48549.346,-37427.886,49141.497
RowPad,10,A,B11+,-33329.978,48549.346,-37406.616,50018.336
RowPad,10,A,B09-,-22729.978,48549.346,-37357.886,49262.74
RowPad,10,A,T11+,-33329.978,48549.346,-37336.616,50139.58
RowPad,10,A,T09-,-22729.978,48549.346,-37287.886,49383.984
RowPad,10,A,B10-,-28029.978,48549.346,-37217.886,49505.228
RowPad,10,A,T10-,-28029.978,48549.346,-37147.886,49626.471
RowPad,10,A,B11-,-33329.978,48549.346,-37077.886,49747.715
RowPad,10,A,T11-,-33329.978,48549.346,-37007.886,49868.958
RowPad,11,A,X00+,27620.022,53139.281,-36366.616,51819.669
RowPad,11,A,B00+,27620.022,53139.281,-36296.616,51940.913
RowPad,11,A,T00+,27620.022,53139.281,-36226.616,52062.156
RowPad,11,A,B01+,22320.022,53139.281,-36156.616,52183.4
RowPad,11,A,T01+,22320.022,53139.281,-36086.616,52304.643
RowPad,11,A,X00-,27620.022,53139.281,-36037.886,51549.047
RowPad,11,A,B02+,17020.022,53139.281,-36016.616,52425.887
RowPad,11,A,B00-,27620.022,53139.281,-35967.886,51670.291
RowPad,11,A,T02+,17020.022,53139.281,-35946.616,52547.131
RowPad,11,A,T00-,27620.022,53139.281,-35897.886,51791.535
RowPad,11,A,B03+,11720.022,53139.281,-35876.616,52668.374
RowPad,11,A,B01-,22320.022,53139.281,-35827.886,51912.778
RowPad,11,A,T03+,11720.022,53139.281,-35806.616,52789.618
RowPad,11,A,T01-,22320.022,53139.281,-35757.886,52034.022
RowPad,11,A,B04+,6420.022,53139.281,-35736.616,52910.861
RowPad,11,A,B02-,17020.022,53139.281,-35687.886,52155.265
RowPad,11,A,T04+,6420.022,53139.281,-35666.616,53032.105
RowPad,11,A,T02-,17020.022,53139.281,-35617.886,52276.509
RowPad,11,A,B05+,1120.022,53139.281,-35596.616,53153.348
RowPad,11,A,B03-,11720.022,53139.281,-35547.886,52397.752
RowPad,11,A,T05+,1120.022,53139.281,-35526.616,53274.592
RowPad,11,A,T03-,11720.022,53139.281,-35477.886,52518.996
RowPad,11,A,B06+,-4179.978,53139.281,-35456.616,53395.835
RowPad,11,A,B04-,6420.022,53139.281,-35407.886,52640.239
RowPad,11,A,T06+,-4179.978,53139.281,-35386.616,53517.079
RowPad,11,A,T04-,6420.022,53139.281,-35337.886,52761.483
RowPad,11,A,B07+,-9479.978,53139.281,-35316.616,53638.323
RowPad,11,A,B05-,1120.022,53139.281,-35267.886,52882.727
RowPad,11,A,T07+,-9479.978,53139.281,-35246.616,53759.566
RowPad,11,A,T05-,1120.022,53139.281,-35197.886,53003.97
RowPad,11,A,B08+,-14779.978,53139.281,-35176.616,53880.81
RowPad,11,A,B06-,-4179.978,53139.281,-35127.886,53125.214
RowPad,11,A,T08+,-14779.978,53139.281,-35106.616,54002.053
RowPad,11,A,T06-,-4179.978,53139.281,-35057.886,53246.457
RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297
RowPad,11,A,B07-,-9479.978,53139.281,-34987.886,53367.701
RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54
RowPad,11,A,T07-,-9479.978,53139.281,-34917.886,53488.944
RowPad,11,A,B10+,-25379.978,53139.281,-34896.616,54365.784
RowPad,11,A,B08-,-14779.978,53139.281,-34847.886,53610.188
RowPad,11,A,T10+,-25379.978,53139.281,-34826.616,54487.027
RowPad,11,A,T08-,-14779.978,53139.281,-34777.886,53731.431
RowPad,11,A,B11+,-30679.978,53139.281,-34756.616,54608.271
RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675
RowPad,11,A,T11+,-30679.978,53139.281,-34686.616,54729.515
RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919
RowPad,11,A,B10-,-25379.978,53139.281,-34567.886,54095.162
RowPad,11,A,T10-,-25379.978,53139.281,-34497.886,54216.406
RowPad,11,A,B11-,-30679.978,53139.281,-34427.886,54337.649
RowPad,11,A,T11-,-30679.978,53139.281,-34357.886,54458.893
ColumnPad,11,A,R00-,-59829.978,2650.0,-29983.842,56984.248
ColumnPad,11,A,R00+,-59829.978,2650.0,-29913.842,57404.248
ColumnPad,11,A,L00-,-59829.978,2650.0,-29843.842,56984.248
ColumnPad,11,A,L00+,-59829.978,2650.0,-29773.842,57404.248
ColumnPad,11,A,R01-,-57179.978,7239.935,-29703.842,56984.248
ColumnPad,11,A,R01+,-57179.978,7239.935,-29633.842,57404.248
ColumnPad,11,A,L01-,-57179.978,7239.935,-29563.842,56984.248
ColumnPad,11,A,L01+,-57179.978,7239.935,-29493.842,57404.248
ColumnPad,11,A,R02-,-54529.978,11829.869,-29423.842,56984.248
ColumnPad,11,A,R02+,-54529.978,11829.869,-29353.842,57404.248
ColumnPad,11,A,L02-,-54529.978,11829.869,-29283.842,56984.248
ColumnPad,11,A,L02+,-54529.978,11829.869,-29213.842,57404.248
ColumnPad,11,A,R03-,-51879.978,16419.804,-29143.842,56984.248
ColumnPad,11,A,R03+,-51879.978,16419.804,-29073.842,57404.248
ColumnPad,11,A,L03-,-51879.978,16419.804,-29003.842,56984.248
ColumnPad,11,A,L03+,-51879.978,16419.804,-28933.842,57404.248
ColumnPad,11,A,R04-,-49229.978,21009.739,-28863.842,56984.248
ColumnPad,11,A,R04+,-49229.978,21009.739,-28793.842,57404.248
ColumnPad,11,A,L04-,-49229.978,21009.739,-28723.842,56984.248
ColumnPad,11,A,L04+,-49229.978,21009.739,-28653.842,57404.248
ColumnPad,11,A,R05-,-46579.978,25599.673,-28583.842,56984.248
ColumnPad,11,A,R05+,-46579.978,25599.673,-28513.842,57404.248
ColumnPad,11,A,L05-,-46579.978,25599.673,-28443.842,56984.248
ColumnPad,11,A,L05+,-46579.978,25599.673,-28373.842,57404.248
ColumnPad,11,A,R06-,-43929.978,30189.608,-28303.842,56984.248
ColumnPad,11,A,R06+,-43929.978,30189.608,-28233.842,57404.248
ColumnPad,11,A,L06-,-43929.978,30189.608,-28163.842,56984.248
ColumnPad,11,A,L06+,-43929.978,30189.608,-28093.842,57404.248
ColumnPad,11,A,R07-,-41279.978,34779.542,-28023.842,56984.248
ColumnPad,11,A,R07+,-41279.978,34779.542,-27953.842,57404.248
ColumnPad,11,A,L07-,-41279.978,34779.542,-27883.842,56984.248
ColumnPad,11,A,L07+,-41279.978,34779.542,-27813.842,57404.248
ColumnPad,11,A,R08-,-38629.978,39369.477,-27743.842,56984.248
ColumnPad,11,A,R08+,-38629.978,39369.477,-27673.842,57404.248
ColumnPad,11,A,L08-,-38629.978,39369.477,-27603.842,56984.248
ColumnPad,11,A,L08+,-38629.978,39369.477,-27533.842,57404.248
ColumnPad,11,A,R09-,-35979.978,43959.412,-27463.842,56984.248
ColumnPad,11,A,R09+,-35979.978,43959.412,-27393.842,57404.248
ColumnPad,11,A,L09-,-35979.978,43959.412,-27323.842,56984.248
ColumnPad,11,A,L09+,-35979.978,43959.412,-27253.842,57404.248
ColumnPad,11,A,R10-,-33329.978,48549.346,-27183.842,56984.248
ColumnPad,11,A,R10+,-33329.978,48549.346,-27113.842,57404.248
ColumnPad,11,A,L10-,-33329.978,48549.346,-27043.842,56984.248
ColumnPad,11,A,L10+,-33329.978,48549.346,-26973.842,57404.248
ColumnPad,11,A,R11-,-30679.978,53139.281,-26903.842,56984.248
ColumnPad,11,A,R11+,-30679.978,53139.281,-26833.842,57404.248
ColumnPad,11,A,L11-,-30679.978,53139.281,-26763.842,56984.248
ColumnPad,11,A,L11+,-30679.978,53139.281,-26693.842,57404.248
ColumnPad,10,A,R00-,-54529.978,2650.0,-24683.842,56984.248
ColumnPad,10,A,R00+,-54529.978,2650.0,-24613.842,57404.248
ColumnPad,10,A,L00-,-54529.978,2650.0,-24543.842,56984.248
ColumnPad,10,A,L00+,-54529.978,2650.0,-24473.842,57404.248
ColumnPad,10,A,R01-,-51879.978,7239.935,-24403.842,56984.248
ColumnPad,10,A,R01+,-51879.978,7239.935,-24333.842,57404.248
ColumnPad,10,A,L01-,-51879.978,7239.935,-24263.842,56984.248
ColumnPad,10,A,L01+,-51879.978,7239.935,-24193.842,57404.248
ColumnPad,10,A,R02-,-49229.978,11829.869,-24123.842,56984.248
ColumnPad,10,A,R02+,-49229.978,11829.869,-24053.842,57404.248
ColumnPad,10,A,L02-,-49229.978,11829.869,-23983.842,56984.248
ColumnPad,10,A,L02+,-49229.978,11829.869,-23913.842,57404.248
ColumnPad,10,A,R03-,-46579.978,16419.804,-23843.842,56984.248
ColumnPad,10,A,R03+,-46579.978,16419.804,-23773.842,57404.248
ColumnPad,10,A,L03-,-46579.978,16419.804,-23703.842,56984.248
ColumnPad,10,A,L03+,-46579.978,16419.804,-23633.842,57404.248
ColumnPad,10,A,R04-,-43929.978,21009.739,-23563.842,56984.248
ColumnPad,10,A,R04+,-43929.978,21009.739,-23493.842,57404.248
ColumnPad,10,A,L04-,-43929.978,21009.739,-23423.842,56984.248
ColumnPad,10,A,L04+,-43929.978,21009.739,-23353.842,57404.248
ColumnPad,10,A,R05-,-41279.978,25599.673,-23283.842,56984.248
ColumnPad,10,A,R05+,-41279.978,25599.673,-23213.842,57404.248
ColumnPad,10,A,L05-,-41279.978,25599.673,-23143.842,56984.248
ColumnPad,10,A,L05+,-41279.978,25599.673,-23073.842,57404.248
ColumnPad,10,A,R06-,-38629.978,30189.608,-23003.842,56984.248
ColumnPad,10,A,R06+,-38629.978,30189.608,-22933.842,57404.248
ColumnPad,10,A,L06-,-38629.978,30189.608,-22863.842,56984.248
ColumnPad,10,A,L06+,-38629.978,30189.608,-22793.842,57404.248
ColumnPad,10,A,R07-,-35979.978,34779.542,-22723.842,56984.248
ColumnPad,10,A,R07+,-35979.978,34779.542,-22653.842,57404.248
ColumnPad,10,A,L07-,-35979.978,34779.542,-22583.842,56984.248
ColumnPad,10,A,L07+,-35979.978,34779.542,-22513.842,57404.248
ColumnPad,10,A,R08-,-33329.978,39369.477,-22443.842,56984.248
ColumnPad,10,A,R08+,-33329.978,39369.477,-22373.842,57404.248
ColumnPad,10,A,L08-,-33329.978,39369.477,-22303.842,56984.248
ColumnPad,10,A,L08+,-33329.978,39369.477,-22233.842,57404.248
ColumnPad,10,A,R09-,-30679.978,43959.412,-22163.842,56984.248
ColumnPad,10,A,R09+,-30679.978,43959.412,-22093.842,57404.248
ColumnPad,10,A,L09-,-30679.978,43959.412,-22023.842,56984.248
ColumnPad,10,A,L09+,-30679.978,43959.412,-21953.842,57404.248
ColumnPad,10,A,R10-,-28029.978,48549.346,-21883.842,56984.248
ColumnPad,10,A,R10+,-28029.978,48549.346,-21813.842,57404.248
ColumnPad,10,A,L10-,-28029.978,48549.346,-21743.842,56984.248
ColumnPad,10,A,L10+,-28029.978,48549.346,-21673.842,57404.248
ColumnPad,10,A,R11-,-25379.978,53139.281,-21603.842,56984.248
ColumnPad,10,A,R11+,-25379.978,53139.281,-21533.842,57404.248
ColumnPad,10,A,L11-,-25379.978,53139.281,-21463.842,56984.248
ColumnPad,10,A,L11+,-25379.978,53139.281,-21393.842,57404.248
ColumnPad,9,A,R00-,-49229.978,2650.0,-19383.842,56984.248
ColumnPad,9,A,R00+,-49229.978,2650.0,-19313.842,57404.248
ColumnPad,9,A,L00-,-49229.978,2650.0,-19243.842,56984.248
ColumnPad,9,A,L00+,-49229.978,2650.0,-19173.842,57404.248
ColumnPad,9,A,R01-,-46579.978,7239.935,-19103.842,56984.248
ColumnPad,9,A,R01+,-46579.978,7239.935,-19033.842,57404.248
ColumnPad,9,A,L01-,-46579.978,7239.935,-18963.842,56984.248
ColumnPad,9,A,L01+,-46579.978,7239.935,-18893.842,57404.248
ColumnPad,9,A,R02-,-43929.978,11829.869,-18823.842,56984.248
ColumnPad,9,A,R02+,-43929.978,11829.869,-18753.842,57404.248
ColumnPad,9,A,L02-,-43929.978,11829.869,-18683.842,56984.248
ColumnPad,9,A,L02+,-43929.978,11829.869,-18613.842,57404.248
ColumnPad,9,A,R03-,-41279.978,16419.804,-18543.842,56984.248
ColumnPad,9,A,R03+,-41279.978,16419.804,-18473.842,57404.248
ColumnPad,9,A,L03-,-41279.978,16419.804,-18403.842,56984.248
ColumnPad,9,A,L03+,-41279.978,16419.804,-18333.842,57404.248
ColumnPad,9,A,R04-,-38629.978,21009.739,-18263.842,56984.248
ColumnPad,9,A,R04+,-38629.978,21009.739,-18193.842,57404.248
ColumnPad,9,A,L04-,-38629.978,21009.739,-18123.842,56984.248
ColumnPad,9,A,L04+,-38629.978,21009.739,-18053.842,57404.248
ColumnPad,9,A,R05-,-35979.978,25599.673,-17983.842,56984.248
ColumnPad,9,A,R05+,-35979.978,25599.673,-17913.842,57404.248
ColumnPad,9,A,L05-,-35979.978,25599.673,-17843.842,56984.248
ColumnPad,9,A,L05+,-35979.978,25599.673,-17773.842,57404.248
ColumnPad,9,A,R06-,-33329.978,30189.608,-17703.842,56984.248
ColumnPad,9,A,R06+,-33329.978,30189.608,-17633.842,57404.248
ColumnPad,9,A,L06-,-33329.978,30189.608,-17563.842,56984.248
ColumnPad,9,A,L06+,-33329.978,30189.608,-17493.842,57404.248
ColumnPad,9,A,R07-,-30679.978,34779.542,-17423.842,56984.248
ColumnPad,9,A,R07+,-30679.978,34779.542,-17353.842,57404.248
ColumnPad,9,A,L07-,-30679.978,34779.542,-17283.842,56984.248
ColumnPad,9,A,L07+,-30679.978,34779.542,-17213.842,57404.248
ColumnPad,9,A,R08-,-28029.978,39369.477,-17143.842,56984.248
ColumnPad,9,A,R08+,-28029.978,39369.477,-17073.842,57404.248
ColumnPad,9,A,L08-,-28029.978,39369.477,-17003.842,56984.248
ColumnPad,9,A,L08+,-28029.978,39369.477,-16933.842,57404.248
ColumnPad,9,A,R09-,-25379.978,43959.412,-16863.842,56984.248
ColumnPad,9,A,R09+,-25379.978,43959.412,-16793.842,57404.248
ColumnPad,9,A,L09-,-25379.978,43959.412,-16723.842,56984.248
ColumnPad,9,A,L09+,-25379.978,43959.412,-16653.842,57404.248
ColumnPad,9,A,R10-,-22729.978,48549.346,-16583.842,56984.248
ColumnPad,9,A,R10+,-22729.978,48549.346,-16513.842,57404.248
ColumnPad,9,A,L10-,-22729.978,48549.346,-16443.842,56984.248
ColumnPad,9,A,L10+,-22729.978,48549.346,-16373.842,57404.248
ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248
ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248
ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
ColumnPad,8,A,R00-,-43929.978,2650.0,-14083.842,56984.248
ColumnPad,8,A,R00+,-43929.978,2650.0,-14013.842,57404.248
ColumnPad,8,A,L00-,-43929.978,2650.0,-13943.842,56984.248
ColumnPad,8,A,L00+,-43929.978,2650.0,-13873.842,57404.248
ColumnPad,8,A,R01-,-41279.978,7239.935,-13803.842,56984.248
ColumnPad,8,A,R01+,-41279.978,7239.935,-13733.842,57404.248
ColumnPad,8,A,L01-,-41279.978,7239.935,-13663.842,56984.248
ColumnPad,8,A,L01+,-41279.978,7239.935,-13593.842,57404.248
ColumnPad,8,A,R02-,-38629.978,11829.869,-13523.842,56984.248
ColumnPad,8,A,R02+,-38629.978,11829.869,-13453.842,57404.248
ColumnPad,8,A,L02-,-38629.978,11829.869,-13383.842,56984.248
ColumnPad,8,A,L02+,-38629.978,11829.869,-13313.842,57404.248
ColumnPad,8,A,R03-,-35979.978,16419.804,-13243.842,56984.248
ColumnPad,8,A,R03+,-35979.978,16419.804,-13173.842,57404.248
ColumnPad,8,A,L03-,-35979.978,16419.804,-13103.842,56984.248
ColumnPad,8,A,L03+,-35979.978,16419.804,-13033.842,57404.248
ColumnPad,8,A,R04-,-33329.978,21009.739,-12963.842,56984.248
ColumnPad,8,A,R04+,-33329.978,21009.739,-12893.842,57404.248
ColumnPad,8,A,L04-,-33329.978,21009.739,-12823.842,56984.248
ColumnPad,8,A,L04+,-33329.978,21009.739,-12753.842,57404.248
ColumnPad,8,A,R05-,-30679.978,25599.673,-12683.842,56984.248
ColumnPad,8,A,R05+,-30679.978,25599.673,-12613.842,57404.248
ColumnPad,8,A,L05-,-30679.978,25599.673,-12543.842,56984.248
ColumnPad,8,A,L05+,-30679.978,25599.673,-12473.842,57404.248
ColumnPad,8,A,R06-,-28029.978,30189.608,-12403.842,56984.248
ColumnPad,8,A,R06+,-28029.978,30189.608,-12333.842,57404.248
ColumnPad,8,A,L06-,-28029.978,30189.608,-12263.842,56984.248
ColumnPad,8,A,L06+,-28029.978,30189.608,-12193.842,57404.248
ColumnPad,8,A,R07-,-25379.978,34779.542,-12123.842,56984.248
ColumnPad,8,A,R07+,-25379.978,34779.542,-12053.842,57404.248
ColumnPad,8,A,L07-,-25379.978,34779.542,-11983.842,56984.248
ColumnPad,8,A,L07+,-25379.978,34779.542,-11913.842,57404.248
