Group Section,Pad X center,Pad Y center,Pixel X center,Pixel Y center
C,-64087.886,-2965.022,-28029.978,-2650.0
C,-64136.616,-3720.618,-17429.978,-2650.0
C,-64157.886,-2843.779,-33329.978,-2650.0
C,-64206.616,-3599.375,-17429.978,-2650.0
C,-64227.886,-2722.535,-33329.978,-2650.0
C,-64276.616,-3478.131,-22729.978,-2650.0
C,-64297.886,-2601.292,-38629.978,-2650.0
C,-64346.616,-3356.888,-22729.978,-2650.0
C,-64367.886,-2480.048,-38629.978,-2650.0
C,-64416.616,-3235.644,-28029.978,-2650.0
C,-64437.886,-2358.805,-43929.978,-2650.0
C,-64486.616,-3114.401,-28029.978,-2650.0
C,-64507.886,-2237.561,-43929.978,-2650.0
C,-64556.616,-2993.157,-33329.978,-2650.0
C,-64577.886,-2116.317,-49229.978,-2650.0
C,-64626.616,-2871.913,-33329.978,-2650.0
C,-64647.886,-1995.074,-49229.978,-2650.0
C,-64696.616,-2750.67,-38629.978,-2650.0
C,-64717.886,-1873.83,-54529.978,-2650.0
C,-64766.616,-2629.426,-38629.978,-2650.0
C,-64787.886,-1752.587,-54529.978,-2650.0
C,-64836.616,-2508.183,-43929.978,-2650.0
C,-64857.886,-1631.343,-59829.978,-2650.0
C,-64906.616,-2386.939,-43929.978,-2650.0
C,-64927.886,-1510.1,-59829.978,-2650.0
C,-64976.616,-2265.696,-49229.978,-2650.0
C,-65046.616,-2144.452,-49229.978,-2650.0
C,-65116.616,-2023.209,-54529.978,-2650.0
C,-65186.616,-1901.965,-54529.978,-2650.0
C,-65256.616,-1780.721,-59829.978,-2650.0
C,-65326.616,-1659.478,-59829.978,-2650.0
